BusStopCode,planning_area,Longitude,Latitude,subzone_name
25811,Tuas,103.643199,1.332261,Tuas North
25819,Tuas,103.64353,1.332495,Tuas North
25821,Tuas,103.652589,1.317492,Tuas Bay
26011,Tuas,103.6487671,1.319229656,Tuas Bay
26019,Tuas,103.648062,1.318612,Tuas Bay
26021,Tuas,103.6469309,1.317261394,Tuas Bay
26029,Tuas,103.647257,1.317805,Tuas Bay
26031,Tuas,103.6452468,1.315482572,Tuas Bay
26039,Tuas,103.645623,1.316062,Tuas Bay
26041,Tuas,103.643052,1.314711,Tuas Bay
26049,Tuas,103.6427515,1.314865764,Tuas Bay
26051,Tuas,103.641295,1.316385,Tuas Bay
26059,Tuas,103.6408389,1.316727778,Tuas Bay
26061,Tuas,103.639406,1.318186,Tuas Bay
26069,Tuas,103.6389756,1.318502778,Tuas Bay
26071,Tuas,103.637024,1.320508,Tuas Bay
26079,Tuas,103.6367553,1.320606111,Tuas Bay
26081,Tuas,103.634908,1.322491,Tuas Bay
26089,Tuas,103.6351002,1.322151716,Tuas Bay
26091,Tuas,103.636135,1.324656,Tuas Bay
26099,Tuas,103.6359969,1.324642494,Tuas Bay
26101,Tuas,103.638144,1.326868,Tuas Bay
26109,Tuas,103.6384905,1.327277428,Tuas Bay
26111,Tuas,103.6542583,1.314643056,Tuas Bay
26121,Tuas,103.6513642,1.317368402,Tuas Bay
26131,Tuas,103.6497,1.319022778,Tuas Bay
26141,Tuas,103.6402559,1.326686247,Tuas Bay
26151,Tuas,103.6425227,1.324529988,Tuas Bay
26161,Tuas,103.6448005,1.322383257,Tuas Bay
26171,Tuas,103.6471214,1.3201325,Tuas Bay
26201,Tuas,103.6319295,1.326952915,Tuas Promenade
26209,Tuas,103.6317533,1.32692,Tuas Promenade
26211,Tuas,103.6368387,1.290966108,Tuas View
26221,Tuas,103.6370023,1.293249778,Tuas View
26241,Tuas,103.6308499,1.320511398,Tuas Promenade
26249,Tuas,103.6312183,1.320473708,Tuas View
26251,Tuas,103.6297268,1.317447843,Tuas Promenade
26259,Tuas,103.6301108,1.317516394,Tuas View
26261,Tuas,103.6287122,1.314709069,Tuas Promenade
26269,Tuas,103.628955,1.314358333,Tuas View
26279,Tuas,103.6278419,1.311334252,Tuas View
26289,Tuas,103.6268207,1.308545754,Tuas View
26299,Tuas,103.6255635,1.305109544,Tuas View
26311,Tuas,103.6297812,1.302288265,Tuas View
26321,Tuas,103.6311689,1.306039533,Tuas View
26331,Tuas,103.6321343,1.308699576,Tuas View
26349,Tuas,103.6299385,1.311939692,Tuas View
26369,Tuas,103.6230858,1.298469994,Tuas View
26379,Tuas,103.6219215,1.293873807,Tuas View
26389,Tuas,103.6245338,1.290550809,Tuas View
26399,Tuas,103.6274603,1.28949499,Tuas View
26409,Tuas,103.6301987,1.289129093,Tuas View
26419,Tuas,103.6330196,1.288919373,Tuas View
26429,Tuas,103.6358691,1.2886975,Tuas View
26431,Tuas,103.6361912,1.29448159,Tuas View
26441,Tuas,103.6329657,1.295689275,Tuas View
26451,Tuas,103.6297779,1.296897702,Tuas View
26461,Tuas,103.6287678,1.299464722,Tuas View
27011,Western Water Catchment,103.6861094,1.355863346,Western Water Catchment
27021,Western Water Catchment,103.6819292,1.353241389,Western Water Catchment
27031,Western Water Catchment,103.6805175,1.351868157,Western Water Catchment
27041,Western Water Catchment,103.6786425,1.350719362,Western Water Catchment
27051,Western Water Catchment,103.6766581,1.348453333,Western Water Catchment
27061,Western Water Catchment,103.6838708,1.349847221,Western Water Catchment
27069,Western Water Catchment,103.6841844,1.350089722,Western Water Catchment
27071,Western Water Catchment,103.6845277,1.355075335,Western Water Catchment
27091,Jurong West,103.703885,1.34911,Yunnan
27099,Jurong West,103.70361,1.350236894,Wenya
27101,Jurong West,103.7011164,1.352594722,Yunnan
27109,Jurong West,103.7008231,1.353094722,Wenya
27121,Western Water Catchment,103.6952128,1.356823056,Western Water Catchment
27129,Western Water Catchment,103.6951604,1.357332172,Western Water Catchment
27131,Jurong West,103.6885297,1.34194,Yunnan
27139,Jurong West,103.6889815,1.342027461,Yunnan
27141,Jurong West,103.6877997,1.339675467,Yunnan
27149,Jurong West,103.688758,1.339065251,Yunnan
27159,Jurong West,103.6900514,1.340337778,Yunnan
27169,Western Water Catchment,103.6942446,1.356931032,Western Water Catchment
27171,Western Water Catchment,103.6916825,1.356045651,Western Water Catchment
27179,Western Water Catchment,103.6917826,1.356184182,Western Water Catchment
27181,Western Water Catchment,103.6890362,1.355875888,Western Water Catchment
27189,Western Water Catchment,103.6890392,1.356072042,Western Water Catchment
27199,Western Water Catchment,103.6868575,1.354342168,Western Water Catchment
27209,Western Water Catchment,103.6856923,1.351507017,Western Water Catchment
27211,Western Water Catchment,103.6805007,1.347931407,Western Water Catchment
27219,Western Water Catchment,103.6802524,1.347932695,Western Water Catchment
27221,Western Water Catchment,103.6785176,1.346231517,Western Water Catchment
27231,Western Water Catchment,103.6792227,1.342079724,Western Water Catchment
27241,Western Water Catchment,103.6808938,1.339987266,Western Water Catchment
27251,Western Water Catchment,103.6842061,1.341622696,Western Water Catchment
27261,Western Water Catchment,103.6863209,1.343320114,Western Water Catchment
27271,Jurong West,103.6913205,1.34199989,Yunnan
27279,Jurong West,103.6911929,1.34210239,Yunnan
27281,Western Water Catchment,103.6878056,1.345655,Western Water Catchment
27291,Western Water Catchment,103.6864993,1.347722674,Western Water Catchment
27301,Jurong West,103.6943978,1.34045285,Yunnan
27309,Jurong West,103.6942654,1.341070469,Yunnan
27311,Western Water Catchment,103.6853929,1.349022111,Western Water Catchment
27321,Jurong West,103.6917308,1.344039444,Yunnan
27329,Jurong West,103.691865,1.3440425,Yunnan
27331,Jurong West,103.6994114,1.345373056,Yunnan
27341,Jurong West,103.6977882,1.346637034,Yunnan
27349,Jurong West,103.6978181,1.346808056,Yunnan
27351,Jurong West,103.6961317,1.34423201,Yunnan
27359,Jurong West,103.6960137,1.34441435,Yunnan
27361,Jurong West,103.6945224,1.342944904,Yunnan
27369,Jurong West,103.694104,1.342853733,Yunnan
27371,Jurong West,103.7009944,1.347513843,Yunnan
27379,Jurong West,103.7008739,1.348050421,Yunnan
27381,Jurong West,103.6986383,1.34814783,Yunnan
27389,Jurong West,103.6981044,1.348451809,Yunnan
27391,Jurong West,103.696312,1.348427066,Yunnan
27399,Jurong West,103.6964037,1.348664698,Yunnan
27401,Jurong West,103.694138,1.347366006,Yunnan
27409,Jurong West,103.6941675,1.34719,Yunnan
27411,Jurong West,103.6927375,1.345908333,Yunnan
27419,Jurong West,103.69282,1.345754722,Yunnan
27421,Jurong West,103.6953636,1.342834167,Yunnan
27429,Jurong West,103.6955581,1.342865,Yunnan
27431,Jurong West,103.6973463,1.349465273,Yunnan
27439,Jurong West,103.6971171,1.349410778,Yunnan
27441,Jurong West,103.7007933,1.350328688,Yunnan
27449,Jurong West,103.701079,1.350532425,Yunnan
27451,Jurong West,103.7041506,1.351286137,Wenya
27459,Jurong West,103.7039904,1.3514507,Wenya
27461,Jurong West,103.7051286,1.352933058,Wenya
27469,Jurong West,103.7048671,1.353071922,Wenya
27471,Jurong West,103.7078248,1.352166558,Wenya
27479,Jurong West,103.7081826,1.351892343,Wenya
27501,Jurong West,103.6916711,1.340971167,Yunnan
27509,Jurong West,103.6913582,1.340436472,Yunnan
27511,Jurong West,103.6931057,1.339252023,Yunnan
27519,Jurong West,103.692924,1.340042855,Yunnan
27521,Jurong West,103.6940617,1.336808966,Yunnan
27529,Jurong West,103.694063,1.336298048,Yunnan
27531,Jurong West,103.686973,1.340527952,Yunnan
27539,Jurong West,103.6868923,1.340716145,Yunnan
28009,Jurong East,103.7415425,1.333408188,Jurong Gateway
28011,Clementi,103.7591472,1.324258056,Faber
28019,Clementi,103.7589433,1.324927205,Toh Tuck
28021,Clementi,103.7554502,1.326158084,Faber
28029,Clementi,103.7543603,1.326889982,Toh Tuck
28031,Clementi,103.751015,1.327901,Faber
28039,Clementi,103.7514083,1.328075,Toh Tuck
28041,Jurong East,103.7482837,1.3300835,International Business Park
28049,Jurong East,103.7481034,1.330699213,Toh Guan
28051,Jurong East,103.74574,1.332289997,Jurong Gateway
28059,Jurong East,103.7458072,1.332606389,Jurong Gateway
28061,Jurong East,103.7425481,1.335963908,Jurong Gateway
28069,Jurong East,103.7425574,1.336442401,Toh Guan
28071,Jurong East,103.7390424,1.337650353,Yuhua East
28079,Jurong East,103.7386009,1.338399066,Yuhua East
28081,Jurong East,103.7366476,1.339508308,Yuhua East
28089,Jurong East,103.7363464,1.340163586,Yuhua East
28091,Jurong West,103.7201249,1.344257956,Taman Jurong
28099,Jurong West,103.7192983,1.344320099,Hong Kah
28101,Clementi,103.7590562,1.333124368,Toh Tuck
28109,Clementi,103.7593318,1.333273442,Toh Tuck
28111,Tengah,103.7358544,1.347828963,Tengah
28119,Tengah,103.7360553,1.347850605,Tengah
28121,Tengah,103.733396,1.350320655,Tengah
28129,Tengah,103.7337431,1.350318839,Tengah
28131,Tengah,103.7305039,1.352785657,Tengah
28139,Tengah,103.7304425,1.353113025,Tengah
28141,Tengah,103.7285725,1.353997778,Tengah
28149,Tengah,103.7291206,1.354059771,Tengah
28151,Tengah,103.7214746,1.355826007,Tengah
28159,Tengah,103.7213845,1.355987547,Tengah
28161,Tengah,103.7192784,1.356004212,Tengah
28169,Tengah,103.719496,1.356162022,Tengah
28181,Clementi,103.758198,1.329966425,Toh Tuck
28189,Clementi,103.758506,1.329921247,Toh Tuck
28201,Jurong East,103.7418505,1.332057062,Jurong Gateway
28211,Jurong East,103.7407068,1.334186773,Jurong Gateway
28221,Jurong East,103.7449417,1.32761805,Lakeside
28229,Jurong East,103.7459319,1.325366752,International Business Park
28231,Jurong East,103.7424818,1.329862011,Lakeside
28239,Jurong East,103.7430715,1.329804425,Jurong Gateway
28241,Jurong East,103.7395749,1.331758585,Lakeside
28249,Jurong East,103.739045,1.332605,Jurong Gateway
28251,Jurong East,103.7369883,1.333828056,Lakeside
28259,Jurong East,103.7369883,1.334154722,Yuhua East
28261,Jurong East,103.7348988,1.33614237,Lakeside
28269,Jurong East,103.7349928,1.336532427,Yuhua East
28271,Jurong East,103.7339058,1.338992597,Lakeside
28279,Jurong East,103.7342365,1.339482955,Yuhua East
28281,Jurong East,103.7353755,1.342060328,Yuhua West
28289,Jurong East,103.7359889,1.342389722,Yuhua East
28291,Jurong East,103.736383,1.344460904,Yuhua West
28299,Jurong East,103.7366703,1.344383231,Yuhua East
28301,Jurong East,103.740303,1.334738999,Jurong Gateway
28309,Jurong East,103.7457849,1.326286276,International Business Park
28311,Jurong East,103.7410835,1.338252775,Yuhua East
28319,Jurong East,103.7417331,1.338626239,Toh Guan
28321,Jurong East,103.7409031,1.341271664,Yuhua East
28329,Jurong East,103.7404357,1.341470923,Yuhua East
28331,Jurong East,103.7380493,1.342043929,Yuhua East
28339,Jurong East,103.7373752,1.342705106,Yuhua East
28341,Jurong East,103.7327128,1.342470278,Lakeside
28349,Jurong East,103.7331851,1.342551137,Yuhua West
28351,Jurong East,103.7310558,1.343615278,Lakeside
28359,Jurong East,103.7311994,1.343887222,Yuhua West
28361,Jurong East,103.7274878,1.344188818,Lakeside
28369,Jurong West,103.7274714,1.344497222,Hong Kah
28371,Jurong East,103.7240919,1.344879722,Lakeside
28379,Jurong West,103.7242613,1.345136399,Hong Kah
28381,Jurong West,103.721296,1.346269671,Hong Kah
28389,Jurong West,103.7214723,1.3464621,Hong Kah
28391,Jurong West,103.7193717,1.349780932,Hong Kah
28399,Jurong West,103.7196482,1.349749472,Hong Kah
28401,Jurong West,103.718614,1.350654551,Hong Kah
28409,Jurong West,103.7179377,1.350811494,Hong Kah
28411,Jurong West,103.7176175,1.348054444,Hong Kah
28421,Jurong West,103.7193457,1.345915861,Hong Kah
28431,Jurong East,103.7388156,1.334496265,Jurong Gateway
28439,Jurong East,103.738575,1.33451434,Yuhua East
28441,Jurong East,103.7388492,1.335766389,Yuhua East
28449,Jurong East,103.739445,1.336181667,Jurong Gateway
28451,Jurong East,103.73466,1.343941891,Yuhua West
28459,Jurong East,103.7343153,1.344407729,Yuhua West
28461,Jurong East,103.7320538,1.345332403,Yuhua West
28469,Jurong East,103.7319331,1.346127173,Yuhua West
28471,Jurong East,103.7322464,1.348111456,Yuhua West
28481,Jurong East,103.7342159,1.346181391,Yuhua West
28491,Jurong East,103.7307863,1.349055961,Yuhua West
28499,Jurong East,103.730462,1.349630441,Yuhua West
28501,Jurong West,103.7273777,1.349803284,Hong Kah
28509,Jurong West,103.7265401,1.350034709,Hong Kah
28511,Jurong West,103.7237236,1.350635965,Hong Kah
28519,Jurong West,103.7245249,1.350584168,Hong Kah
28521,Jurong West,103.7212004,1.350975481,Hong Kah
28529,Jurong West,103.7206511,1.351179213,Hong Kah
28531,Jurong West,103.7165294,1.350061155,Hong Kah
28539,Jurong West,103.7154239,1.349754774,Hong Kah
28541,Jurong West,103.71726,1.352358056,Hong Kah
28551,Jurong West,103.71994,1.353092019,Hong Kah
28561,Jurong West,103.7223243,1.35318547,Hong Kah
28571,Jurong West,103.7254229,1.352420676,Hong Kah
28581,Jurong West,103.7257056,1.34925114,Hong Kah
28591,Jurong West,103.7253825,1.346456389,Hong Kah
28601,Jurong West,103.7231677,1.347337447,Hong Kah
28611,Jurong West,103.7210677,1.349277923,Hong Kah
28621,Jurong East,103.7435801,1.341543482,Yuhua East
28629,Jurong East,103.74425,1.341953312,Toh Guan
28631,Jurong East,103.7441862,1.340531577,Toh Guan
28639,Jurong East,103.74396,1.340456498,Toh Guan
28641,Jurong East,103.7461032,1.339178898,Toh Guan
28649,Jurong East,103.7460344,1.339013034,Toh Guan
28651,Jurong East,103.7479419,1.33515192,Toh Guan
28659,Jurong East,103.7476778,1.334461893,Toh Guan
28661,Clementi,103.74952,1.336655228,Toh Tuck
28669,Clementi,103.749355,1.336445,Toh Tuck
28671,Clementi,103.7522638,1.3371523,Toh Tuck
28679,Clementi,103.7511046,1.336614493,Toh Tuck
28681,Clementi,103.7548889,1.337202426,Toh Tuck
28689,Clementi,103.75441,1.337279344,Toh Tuck
28691,Clementi,103.7574893,1.335652429,Toh Tuck
28699,Clementi,103.757235,1.335668506,Toh Tuck
28701,Clementi,103.75773,1.331498333,Toh Tuck
28709,Clementi,103.7573441,1.331639972,Toh Tuck
29011,Jurong East,103.7336219,1.3085475,Penjuru Crescent
29019,Jurong East,103.7337659,1.30809,Penjuru Crescent
29021,Jurong East,103.7345023,1.312674999,Jurong River
29029,Jurong East,103.7349708,1.313669444,Teban Gardens
29031,Jurong East,103.7353866,1.316531388,Jurong River
29039,Jurong East,103.7359015,1.317914723,Teban Gardens
29041,Jurong East,103.7360537,1.306304994,Penjuru Crescent
29049,Jurong East,103.7366867,1.305983213,Penjuru Crescent
29051,Jurong East,103.7428493,1.304620528,Teban Gardens
29059,Jurong East,103.742525,1.304372802,Penjuru Crescent
29069,Jurong East,103.7460724,1.302969478,Penjuru Crescent
29071,Jurong East,103.7517938,1.304226652,Penjuru Crescent
29081,Jurong East,103.7528443,1.301778598,Penjuru Crescent
29089,Jurong East,103.7527049,1.301467542,Penjuru Crescent
29091,Jurong East,103.7525439,1.299418862,Penjuru Crescent
29099,Jurong East,103.7520719,1.299386684,Penjuru Crescent
29101,Jurong East,103.7499767,1.298560779,Penjuru Crescent
29109,Jurong East,103.7496962,1.298749171,Penjuru Crescent
29111,Jurong East,103.7468519,1.300025833,Penjuru Crescent
29119,Jurong East,103.747201,1.300759621,Penjuru Crescent
29121,Jurong East,103.7395513,1.306701858,Penjuru Crescent
29129,Jurong East,103.7394918,1.306391943,Penjuru Crescent
29139,Jurong East,103.7513745,1.302958465,Penjuru Crescent
29149,Jurong East,103.7484455,1.301692789,Penjuru Crescent
29159,Jurong East,103.737505,1.325324898,Teban Gardens
30011,Western Water Catchment,103.7142257,1.373677995,Western Water Catchment
30019,Western Water Catchment,103.7136584,1.373333068,Western Water Catchment
30021,Western Water Catchment,103.7170523,1.374441956,Western Water Catchment
30029,Western Water Catchment,103.7170963,1.374156028,Western Water Catchment
30031,Western Water Catchment,103.7198387,1.374619354,Western Water Catchment
30039,Western Water Catchment,103.7198188,1.374321622,Western Water Catchment
30041,Western Water Catchment,103.7218882,1.374620141,Western Water Catchment
30049,Western Water Catchment,103.7238366,1.374313322,Western Water Catchment
30051,Western Water Catchment,103.7253705,1.374555769,Western Water Catchment
30059,Western Water Catchment,103.726143,1.374399352,Western Water Catchment
30081,Tengah,103.7343131,1.377276847,Peng Siang
30089,Tengah,103.7340917,1.37716,Tengah
30091,Western Water Catchment,103.7308564,1.379430556,Western Water Catchment
30099,Western Water Catchment,103.7312281,1.379721598,Western Water Catchment
30101,Choa Chu Kang,103.738897,1.373713,Peng Siang
30109,Tengah,103.738354,1.373745,Tengah
30111,Choa Chu Kang,103.7428254,1.372457887,Keat Hong
30119,Tengah,103.7404039,1.3728875,Tengah
30121,Choa Chu Kang,103.7444371,1.37211783,Keat Hong
30129,Tengah,103.7438103,1.37203889,Tengah
31009,Western Water Catchment,103.6842656,1.371743745,Western Water Catchment
31011,Western Water Catchment,103.6938952,1.359084608,Western Water Catchment
31019,Western Water Catchment,103.6939891,1.359982605,Western Water Catchment
31021,Western Water Catchment,103.6928789,1.36247047,Western Water Catchment
31029,Western Water Catchment,103.692966,1.363079872,Western Water Catchment
31031,Western Water Catchment,103.6932732,1.365988907,Western Water Catchment
31039,Western Water Catchment,103.6933082,1.36563784,Western Water Catchment
31041,Western Water Catchment,103.6939294,1.368932264,Western Water Catchment
31049,Western Water Catchment,103.6942437,1.369395544,Western Water Catchment
31051,Western Water Catchment,103.6944518,1.372260022,Western Water Catchment
31059,Western Water Catchment,103.6946681,1.372075744,Western Water Catchment
31061,Western Water Catchment,103.6955703,1.375947222,Western Water Catchment
31069,Western Water Catchment,103.6955061,1.374931389,Western Water Catchment
31071,Western Water Catchment,103.6962605,1.378533142,Western Water Catchment
31079,Western Water Catchment,103.6963219,1.377686111,Western Water Catchment
31081,Western Water Catchment,103.6973253,1.380562642,Western Water Catchment
31089,Western Water Catchment,103.6971152,1.379927294,Western Water Catchment
31121,Western Water Catchment,103.6880039,1.370355319,Western Water Catchment
31129,Western Water Catchment,103.68741,1.369973934,Western Water Catchment
31131,Western Water Catchment,103.6901494,1.37210056,Western Water Catchment
31139,Western Water Catchment,103.6903841,1.372112815,Western Water Catchment
31141,Western Water Catchment,103.6934219,1.374096307,Western Water Catchment
31149,Western Water Catchment,103.6940083,1.373948547,Western Water Catchment
31151,Western Water Catchment,103.6959675,1.373632274,Western Water Catchment
31159,Western Water Catchment,103.6961973,1.373366007,Western Water Catchment
31161,Western Water Catchment,103.7020876,1.372533322,Western Water Catchment
31169,Western Water Catchment,103.7012194,1.372450942,Western Water Catchment
31171,Western Water Catchment,103.704187,1.372407883,Western Water Catchment
31179,Western Water Catchment,103.7035508,1.372344032,Western Water Catchment
31191,Western Water Catchment,103.7099108,1.371614444,Western Water Catchment
31199,Western Water Catchment,103.7093154,1.370975581,Western Water Catchment
31201,Western Water Catchment,103.6965941,1.38044982,Western Water Catchment
31211,Western Water Catchment,103.6969997,1.382839,Western Water Catchment
32031,Western Water Catchment,103.7007817,1.402702994,Western Water Catchment
32039,Western Water Catchment,103.7008148,1.402517888,Western Water Catchment
32041,Western Water Catchment,103.7016616,1.404361044,Western Water Catchment
32049,Western Water Catchment,103.7018703,1.404522544,Western Water Catchment
32051,Western Water Catchment,103.7009794,1.409293655,Western Water Catchment
32059,Western Water Catchment,103.7012078,1.409031408,Western Water Catchment
32061,Western Water Catchment,103.70006,1.411463076,Western Water Catchment
32069,Western Water Catchment,103.7003812,1.411032579,Western Water Catchment
32071,Western Water Catchment,103.7005678,1.416024604,Western Water Catchment
32079,Western Water Catchment,103.7002682,1.415128277,Western Water Catchment
32081,Western Water Catchment,103.7012036,1.417446316,Western Water Catchment
32089,Lim Chu Kang,103.7010851,1.416818912,Lim Chu Kang
32101,Western Water Catchment,103.6974447,1.38541383,Western Water Catchment
32109,Western Water Catchment,103.6977027,1.38571767,Western Water Catchment
32111,Western Water Catchment,103.6996458,1.398372,Western Water Catchment
32119,Western Water Catchment,103.6998827,1.39858,Western Water Catchment
