"long.f","lat.f","between.f","closeness.f","eigen.f","degree.f","long.t","lat.t","BusStopCode","Description","RoadName","planning_area","combined.f"
103.8706061,1.391066941,0.0347984380362197,0.984306477075238,0.00125671500071607,0,103.8691602,1.390294064,"68019","Aft Jln Kayu","Sengkang West Ave","Sengkang",-Inf
103.872471,1.393179098,0.0296080737347457,0.97800775865478,0.000815627917402147,0,103.873073,1.397050243,"68021","Opp Blk 448A","Jln Kayu","Sengkang",-Inf
103.8726496,1.393121621,0.0347154596626046,0.983831980008114,0.001847068987403,0,103.8706061,1.391066941,"68029","Blk 448A","Jln Kayu","Sengkang",-Inf
103.873073,1.397050243,0.0491988902501189,0.97847703522418,0.0477509909664325,0,103.8723207,1.399550119,"68031","Jln Kayu Shophouse","Jln Kayu","Sengkang",-Inf
103.8731139,1.396529722,0.0531606136713494,0.98438083195167,0.00271474745052142,0.142857142857143,103.8739192,1.395157967,"68039","Aft Abundant Grace Ch","Jln Kayu","Sengkang",-10.8051464328557
103.8731139,1.396529722,0.0531606136713494,0.98438083195167,0.00271474745052142,0.142857142857143,103.8726496,1.393121621,"68039","Aft Abundant Grace Ch","Jln Kayu","Sengkang",-10.8051464328557
103.8729605,1.398516603,0.0530776352977343,0.983904690929825,0.00399002623636407,0,103.8731139,1.396529722,"68049","Opp Jln Tari Lilin","Jln Kayu","Sengkang",-Inf
103.8723207,1.399550119,0.049281868623734,0.978950238942868,0.0324889795973179,0,103.8713881,1.402221944,"68051","Bef TPE","Jln Kayu","Sengkang",-Inf
103.8724353,1.399786389,0.0529946569241192,0.983428821798772,0.00586437952591704,0,103.8729605,1.398516603,"68059","Aft TPE","Jln Kayu","Sengkang",-Inf
103.8720632,1.407192121,0.023568821620032,0.00135597073972179,0.0150398476329973,0,103.8711693,1.408856998,"68061","Sing-China Bldg","Piccadilly","Seletar",-Inf
103.8722803,1.407572176,0.0244815837297981,0.98327916814798,1.44192550231068e-17,0,103.8719487,1.402313061,"68069","Opp Sing-China Bldg","Piccadilly","Seletar",-Inf
103.8668124,1.405593236,0.019296917135526,0.00108456163691288,0.00696226904099031,0,103.8634471,1.403785845,"68081","Bef Seletar A'Space Rise","Seletar Aerospace Dr","Seletar",-Inf
103.8666675,1.405701961,0.0200437224980619,0.983930958108986,2.547921887254e-18,0,103.8709531,1.4088501,"68089","Aft Seletar A'Space Rise","Seletar Aerospace Dr","Seletar",-Inf
103.8711693,1.408856998,0.0214336102561149,0.00122025275371236,0.0102328620413073,0,103.8668124,1.405593236,"68091","Aft Baker St","Seletar Aerospace Dr","Seletar",-Inf
103.8709531,1.4088501,0.0222633939922659,0.98360507944676,1.22936986847241e-17,0,103.8722803,1.407572176,"68099","Bef Baker St","Seletar Aerospace Dr","Seletar",-Inf
103.8634471,1.403785845,0.0171587422582655,0.000948897389383999,0.00473701199170465,0,103.8599952,1.405808538,"68101","Rolls Royce Pte Ltd","Seletar Aerospace Dr","Seletar",-Inf
103.8634923,1.404003326,0.0178225692471863,0.98425680402154,7.19617799616115e-18,0,103.8666675,1.405701961,"68109","Opp Rolls Royce Pte Ltd","Seletar Aerospace Dr","Seletar",-Inf
103.8713881,1.402221944,0.0493648469973491,0.979423712316252,0.0221049610471319,0.142857142857143,103.9054274,1.395917212,"68111","Bef Seletar Camp G","Jln Kayu","Seletar",-8.78717099921728
103.8713881,1.402221944,0.0493648469973491,0.979423712316252,0.0221049610471319,0.142857142857143,103.8720632,1.407192121,"68111","Bef Seletar Camp G","Jln Kayu","Seletar",-8.78717099921728
103.8719487,1.402313061,0.0529116785505041,0.982953224325694,0.00861922834255194,0,103.8724353,1.399786389,"68119","Aft Seletar Camp G","Jln Kayu","Seletar",-Inf
103.8599952,1.405808538,0.0150190856243332,0.00081326001117971,0.00322298412736461,0,103.8617948,1.410769035,"68121","Bef West Camp Rd","Seletar Aerospace Dr","Seletar",-Inf
103.8601646,1.40606523,0.015599934239639,0.984582617071236,0,0,103.8634923,1.404003326,"68129","Aft West Camp Rd","Seletar Aerospace Dr","Seletar",-Inf
103.8618894,1.414606959,0.0107353270864537,0.000542065862929795,0.00149198869277922,0,103.863477,1.420433017,"68131","Opp Youth Flying Club","West Camp Rd","Seletar",-Inf
103.86208,1.414438973,0.0111502189545292,0.985234144128958,3.20347700208153e-17,0,103.8618841,1.41071384,"68139","Youth Flying Club","West Camp Rd","Seletar",-Inf
103.863477,1.420433017,0.00859122518250633,0.000406509092960563,0.00101512427738324,0,103.8661911,1.423333112,"68141","Opp Seletar Airport","West Camp Rd","Yishun",-Inf
103.862797,1.418916046,0.00892313867696673,0.985559857910263,3.99788958752781e-17,0,103.86208,1.414438973,"68149","ST Aerospace","West Camp Rd","Seletar",-Inf
103.8661911,1.423333112,0.00644564152188729,0.000270979192468715,0.000690673664968124,0,103.8553525,1.42704251,"68151","BEF SHELL AVIATION","West Camp Rd","Seletar",-Inf
103.8662691,1.423068902,0.0066945766427326,0.985885538375266,1.11998266294815e-17,0,103.862797,1.418916046,"68159","AFT SHELL AVIATION","West Camp Rd","Seletar",-Inf
103.8617948,1.410769035,0.0128779472337293,0.000677649502347775,0.00219286476442003,0,103.8618894,1.414606959,"68161","Aft Seletar A'Space Lane","West Camp Rd","Seletar",-Inf
103.8618841,1.41071384,0.0133758174754199,0.984908397144818,1.50182553298554e-17,0,103.8601646,1.40606523,"68169","Bef Seletar A'Space Lane","West Camp Rd","Seletar",-Inf
103.8553525,1.42704251,0.00429857610459656,0.000135476161476544,0.000469922867680987,0,103.8525185,1.424083056,"68171","Bef Yishun Ave 8","Yishun Ave 1","Yishun",-Inf
103.8555033,1.426983971,0.00446453285182676,0.986211185410434,0,0,103.8662691,1.423068902,"68179","Aft Yishun Ave 8","Piccadilly","Yishun",-Inf
103.8811601,1.323176877,0.318158491042706,0.989117438473302,0.000871135901026055,0.285714285714286,103.8803394,1.326408149,"70011","Opp Blk 125","Aljunied Rd","Geylang",-9.45462336364658
103.8811601,1.323176877,0.318158491042706,0.989117438473302,0.000871135901026055,0.285714285714286,103.8809633,1.327683743,"70011","Opp Blk 125","Aljunied Rd","Geylang",-9.45462336364658
103.8811601,1.323176877,0.318158491042706,0.989117438473302,0.000871135901026055,0.285714285714286,103.8790476,1.323198462,"70011","Opp Blk 125","Aljunied Rd","Geylang",-9.45462336364658
103.8814573,1.323229905,0.361827417034236,0.98667370051742,0.00913574982360039,0.142857142857143,103.880511,1.318463509,"70019","Blk 125","Aljunied Rd","Geylang",-7.67147397989618
103.8814573,1.323229905,0.361827417034236,0.98667370051742,0.00913574982360039,0.142857142857143,103.8819467,1.319822767,"70019","Blk 125","Aljunied Rd","Geylang",-7.67147397989618
103.8803394,1.326408149,0.579925751672626,0.988681596427123,0.000974264001879614,0,103.8794109,1.329267073,"70021","Opp Canossa Convent Pr","Aljunied Rd","Geylang",-Inf
103.8805435,1.326625528,0.348894670381596,0.986193840056545,0.0128665583666129,0,103.8814573,1.323229905,"70029","Aft Canossa Convent Pr","Aljunied Rd","Geylang",-Inf
103.8794109,1.329267073,0.580008730046241,0.989162888694163,0.000662873013498719,0.142857142857143,103.8784125,1.333408056,"70031","Opp Aljunied Pk","Aljunied Rd","Geylang",-9.82044565263657
103.8794109,1.329267073,0.580008730046241,0.989162888694163,0.000662873013498719,0.142857142857143,103.8777335,1.330750335,"70031","Opp Aljunied Pk","Aljunied Rd","Geylang",-9.82044565263657
103.8797557,1.329302563,0.578411650519681,0.986073717315073,0.0189107481967186,0.142857142857143,103.8805435,1.326625528,"70039","Aljunied Pk","Aljunied Rd","Geylang",-6.47542860879085
103.8797557,1.329302563,0.578411650519681,0.986073717315073,0.0189107481967186,0.142857142857143,103.8809633,1.327683743,"70039","Aljunied Pk","Aljunied Rd","Geylang",-6.47542860879085
103.8784125,1.333408056,0.0939834994855363,0.987425613389738,0.000451007767070559,0,103.8777795,1.336272022,"70041","Opp Blk 4","Upp Aljunied Rd","Toa Payoh",-Inf
103.878715,1.332906667,0.133304392419104,0.985596608976291,0.0174771614643709,0,103.8797557,1.329302563,"70049","Aft Blk 4","Upp Aljunied Rd","Toa Payoh",-Inf
103.8777795,1.336272022,0.0940664778591514,0.987903768526003,0.000306858179192313,0,103.8754286,1.338579237,"70051","Aft Joo Seng Rd","Upp Aljunied Rd","Toa Payoh",-Inf
103.8783117,1.334776111,0.133221414045489,0.985119773357154,0.0256872265472121,0,103.878715,1.332906667,"70059","Blk 7","Upp Aljunied Rd","Toa Payoh",-Inf
103.8754286,1.338579237,0.0941494562327665,0.988382197514878,0.000208781198489809,0,103.8704497,1.338364722,"70061","Bef Bidadari Pk Dr","Upp Aljunied Rd","Toa Payoh",-Inf
103.8759188,1.338399519,0.133138435671874,0.984643210223897,0.0377540488501491,0,103.8783117,1.334776111,"70069","Aft Bidadari Pk Dr","Upp Aljunied Rd","Toa Payoh",-Inf
103.8984129,1.333771613,0.0538973285756413,0.984893163448364,0.00574800195403185,0,103.9005999,1.333758558,"70071","Cycle & Carriage","Ubi Ave 3","Geylang",-Inf
103.8985183,1.333721667,0.119223277546903,0.984365447639963,0.00465069483339689,0,103.8944395,1.331877022,"70079","Aft Regent Motors","Ubi Ave 3","Geylang",-Inf
103.8949744,1.332275801,0.0538143502020261,0.984417851615319,0.00844818128435991,0,103.8984129,1.333771613,"70081","Opp HDB CP","Ubi Ave 3","Geylang",-Inf
103.8944395,1.331877022,0.119306255920518,0.984841050275587,0.00316425536931371,0,103.8913214,1.330631552,"70089","HDB CP","Ubi Ave 3","Geylang",-Inf
103.8909137,1.330717359,0.0537313718284111,0.983942810643831,0.0124167958856288,0,103.8949744,1.332275801,"70091","Opp Traffic Police","Ubi Ave 3","Geylang",-Inf
103.8913214,1.330631552,0.119389234294133,0.985316924344896,0.00215290669478683,0,103.8893151,1.330781715,"70099","Traffic Police","Ubi Ave 3","Geylang",-Inf
103.873953,1.32969965,0.462988036811551,0.985147201663737,0.00274685101518762,0,103.8771481,1.330776686,"70101","Bef Jln Wangi","MacPherson Rd","Toa Payoh",-Inf
103.8740373,1.329462424,0.522182966899689,0.988893446891648,0.00421770305236283,0,103.8704918,1.328291927,"70109","Gulab Bldg","MacPherson Rd","Geylang",-Inf
103.8771481,1.330776686,0.463071015185167,0.985626460378774,0.00186891171854502,0.142857142857143,103.8797557,1.329302563,"70111","Opp Cencon Bldg","MacPherson Rd","Toa Payoh",-9.01266183098898
103.8771481,1.330776686,0.463071015185167,0.985626460378774,0.00186891171854502,0.142857142857143,103.8811428,1.331908054,"70111","Opp Cencon Bldg","MacPherson Rd","Toa Payoh",-9.01266183098898
103.8777335,1.330750335,0.522099988526074,0.988412309713167,0.00619900972110245,0,103.8740373,1.329462424,"70119","Cencon Bldg","MacPherson Rd","Geylang",-Inf
103.8811428,1.331908054,0.0225536835947668,0.00176328591230765,0.00127157643148565,0,103.8850345,1.332761634,"70121","Aft Jln Muhibbah","MacPherson Rd","Toa Payoh",-Inf
103.8805819,1.331575435,0.0403335118594118,0.988950486533358,0.00844818128435998,0.142857142857143,103.8797557,1.329302563,"70129","Opp Jln Muhibbah","MacPherson Rd","Geylang",-9.94139785103646
103.8805819,1.331575435,0.0403335118594118,0.988950486533358,0.00844818128435998,0.142857142857143,103.8777335,1.330750335,"70129","Opp Jln Muhibbah","MacPherson Rd","Geylang",-9.94139785103646
103.8850345,1.332761634,0.0204206948658572,0.00162748731909602,0.000865159442827279,0,103.8872337,1.333259407,"70131","Bef Davidson Rd","MacPherson Rd","Toa Payoh",-Inf
103.8832846,1.332182022,0.0402505334857967,0.988471087985819,0.0124167958856289,0,103.8805819,1.331575435,"70139","Aft Jln Belangkas","MacPherson Rd","Geylang",-Inf
103.8872337,1.333259407,0.0182862243802759,0.00149171559487412,0.000588640087201573,0,103.8905439,1.334116882,"70141","Citimac Ind Cplx","MacPherson Rd","Toa Payoh",-Inf
103.8864631,1.3329125,0.0401675551121816,0.987991964308363,0.0182497054544504,0,103.8832846,1.332182022,"70149","MacPherson Green Condo","MacPherson Rd","Toa Payoh",-Inf
103.8809633,1.327683743,0.239784945294301,0.986094593020669,0.0134592647365147,0,103.8832481,1.327586355,"70151","Aft Jln Anggerek","Merpati Rd","Geylang",-Inf
103.8832481,1.327586355,0.239867923667916,0.986573914375061,0.00915745974207992,0,103.8854714,1.328336667,"70161","OPP MATTAR STN EXIT A","Merpati Rd","Geylang",-Inf
103.8854714,1.328336667,0.239950902041531,0.987053511139277,0.00623058321308652,0,103.8869172,1.328861771,"70171","Blk 77","Circuit Rd","Geylang",-Inf
103.8869172,1.328861771,0.240033880415146,0.987533383550752,0.00423918513087311,0,103.8879366,1.32722901,"70181","Blk 36","Circuit Rd","Geylang",-Inf
103.8879366,1.32722901,0.240116858788761,0.988013531847197,0.00288427101592524,0.142857142857143,103.8888542,1.324611389,"70191","OPP BLK 66","Circuit Rd","Geylang",-9.23308168844479
103.8879366,1.32722901,0.240116858788761,0.988013531847197,0.00288427101592524,0.142857142857143,103.8893233,1.326232889,"70191","OPP BLK 66","Circuit Rd","Geylang",-9.23308168844479
103.8888542,1.324611389,0.288589385744431,0.987366104484943,0.00261692774733044,0,103.8869617,1.323621667,"70201","OPP MACPHERSON STN EXIT D","Circuit Rd","Geylang",-Inf
103.8869617,1.323621667,0.288672364118046,0.987845995679846,0.00178051408923523,0,103.885121,1.326208092,"70211","Blk 90","Pipit Rd","Geylang",-Inf
103.885121,1.326208092,0.288755342491661,0.988326162729667,0.00121143215558745,0,103.8840136,1.326176667,"70221","Blk 79 FC","Circuit Rd","Geylang",-Inf
103.8840136,1.326176667,0.288838320865276,0.988806605872325,0.000824238278407312,0,103.882,1.325254,"70231","OPP MATTAR STN EXIT B","Mattar Rd","Geylang",-Inf
103.882,1.325254,0.288921299238891,0.989287325346018,0.00056079800792669,0.142857142857143,103.8814573,1.323229905,"70241","Aft Grace Baptist Ch","Mattar Rd","Geylang",-10.6844313409078
103.882,1.325254,0.288921299238891,0.989287325346018,0.00056079800792669,0.142857142857143,103.8803394,1.326408149,"70241","Aft Grace Baptist Ch","Mattar Rd","Geylang",-10.6844313409078
103.8903707,1.324971585,0.0413548408693164,0.987003995770826,0.000136674863192962,0.142857142857143,103.8896275,1.32884297,"70251","Macpherson Stn Exit C","Paya Lebar Rd","Geylang",-14.0424628481264
103.8903707,1.324971585,0.0413548408693164,0.987003995770826,0.000136674863192962,0.142857142857143,103.8893398,1.326042941,"70251","Macpherson Stn Exit C","Paya Lebar Rd","Geylang",-14.0424628481264
103.8908043,1.324987301,0.0998000604126929,0.986489884735243,0.00978337239068094,0.142857142857143,103.8915222,1.321115224,"70259","Macpherson Stn Exit B","Paya Lebar Rd","Geylang",-8.89116987579518
103.8908043,1.324987301,0.0998000604126929,0.986489884735243,0.00978337239068094,0.142857142857143,103.890188,1.319461128,"70259","Macpherson Stn Exit B","Paya Lebar Rd","Geylang",-8.89116987579518
103.8896275,1.32884297,0.0337021850586083,0.985316763910174,0.000961983768663262,0,103.8893151,1.330781715,"70261","Opp Orion @ Paya Lebar","Paya Lebar Rd","Geylang",-Inf
103.8901439,1.328246111,0.0886767600377001,0.986281855393646,0.0124167958856288,0.142857142857143,103.8908043,1.324987301,"70269","Citipoint Ind Cplx","Paya Lebar Rd","Geylang",-8.7711859032052
103.8901439,1.328246111,0.0886767600377001,0.986281855393646,0.0124167958856288,0.142857142857143,103.8920915,1.327329943,"70269","Citipoint Ind Cplx","Paya Lebar Rd","Geylang",-8.7711859032052
103.8893151,1.330781715,0.155399255368912,0.985793070080323,0.0021193196343517,0,103.888,1.335306278,"70271","Le Crescendo","Paya Lebar Rd","Geylang",-Inf
103.889515,1.331557519,0.144467032761436,0.986074680797682,0.0182497054544504,0.142857142857143,103.8909137,1.330717359,"70279","Opp Trinity @ Paya Lebar","Paya Lebar Rd","Geylang",-7.89824361813378
103.889515,1.331557519,0.144467032761436,0.986074680797682,0.0182497054544504,0.142857142857143,103.8901439,1.328246111,"70279","Opp Trinity @ Paya Lebar","Paya Lebar Rd","Geylang",-7.89824361813378
103.888,1.335306278,0.155482233742527,0.986269648332602,0.00144194981019454,0,103.8871361,1.337435,"70281","Aft Tai Seng Stn","Upp Paya Lebar Rd","Toa Payoh",-Inf
103.888693,1.335064,0.182242291727161,0.988836572254613,0.0268226805241817,0.142857142857143,103.8864631,1.3329125,"70289","Aft Tai Seng Stn Exit C","Upp Paya Lebar Rd","Hougang",-7.27806202070181
103.888693,1.335064,0.182242291727161,0.988836572254613,0.0268226805241817,0.142857142857143,103.889515,1.331557519,"70289","Aft Tai Seng Stn Exit C","Upp Paya Lebar Rd","Hougang",-7.27806202070181
103.8871361,1.337435,0.155565212116142,0.986746498900211,0.000981078654403206,0,103.8857592,1.3396576,"70291","Asiawide Ind Bldg","Upp Paya Lebar Rd","Toa Payoh",-Inf
103.8875831,1.337475,0.182159313353545,0.98835723902861,0.0394228932789087,0,103.888693,1.335064,"70299","Opp Asiawide Ind Bldg","Upp Paya Lebar Rd","Hougang",-Inf
103.8857592,1.3396576,0.155648190489757,0.987223622016617,0.000667509589668535,0.142857142857143,103.883451,1.342135,"70301","Aft Paya Lebar St","Upp Paya Lebar Rd","Toa Payoh",-11.1308826557918
103.8857592,1.3396576,0.155648190489757,0.987223622016617,0.000667509589668535,0.142857142857143,103.8817816,1.341735369,"70301","Aft Paya Lebar St","Upp Paya Lebar Rd","Toa Payoh",-11.1308826557918
103.886397,1.33965,0.18207633497993,0.987878180616519,0.0579421774449084,0,103.8875831,1.337475,"70309","Opp Paya Lebar St","Upp Paya Lebar Rd","Toa Payoh",-Inf
103.8790476,1.323198462,0.00214262014727564,0,0.000592706369901822,0,103.8768268,1.32229748,"70319","Aft Kallang Way 4","Kallang Way","Geylang",-Inf
103.8744747,1.325984931,0,0.990031752912843,0,0,103.8725689,1.327688121,"70349","Bef Lor Bakar Batu","Tannery Rd","Geylang",-Inf
103.8725689,1.327688121,0.00222559852089074,0.989703323189039,0,0,103.8704918,1.328291927,"70359","Aft Kallang Sector","Lor Bakar Batu","Geylang",-Inf
103.8893233,1.326232889,0.214397946498233,0.986279606711089,0.00196241000014849,0.142857142857143,103.8908043,1.324987301,"70371","Macpherson Stn Exit A","Circuit Link","Geylang",-9.73322893373666
103.8893233,1.326232889,0.214397946498233,0.986279606711089,0.00196241000014849,0.142857142857143,103.8920915,1.327329943,"70371","Macpherson Stn Exit A","Circuit Link","Geylang",-9.73322893373666
103.8893398,1.326042941,0.262704516706673,0.986886488907306,0.000961983768663271,0,103.8888542,1.324611389,"70379","Opp Macpherson Stn Exit A","Circuit Link","Geylang",-Inf
103.8905439,1.334116882,0.0161502721380229,0.00135597073972179,0.00040050091937779,0,103.8923874,1.334978289,"71011","Aft Paya Lebar Rd","Airport Rd","Geylang",-Inf
103.8946878,1.336557751,0.0118739223835018,0.00108456163691288,0.000185400492073813,0,103.8968075,1.339139181,"71021","Opp Comfort Test Ctr","Airport Rd","Geylang",-Inf
103.8950429,1.336543314,0,0.988647769766004,0,0,103.8923829,1.334677301,"71029","Comfort Test Ctr","Airport Rd","Geylang",-Inf
103.8968075,1.339139181,0.0171765233383259,0.000948897389383999,0.00329039877874694,0,103.898148,1.341141005,"71031","Opp Gordon Warehse Bldg","Airport Rd","Hougang",-Inf
