"from","to","DAY_TYPE","weight","category"
"132","132","WEEKENDS/HOLIDAY",640,1
"57","132","WEEKENDS/HOLIDAY",320,1
"132","132","WEEKDAY",1460,1
"109","132","WEEKDAY",3980,1
"30","132","WEEKENDS/HOLIDAY",40,1
"219","132","WEEKDAY",120,1
"57","132","WEEKDAY",980,1
"133","132","WEEKDAY",180,1
"164","132","WEEKDAY",20,1
"58","132","WEEKDAY",160,1
"83","132","WEEKDAY",100,1
"133","132","WEEKENDS/HOLIDAY",80,1
"285","172","WEEKDAY",500,1
"116","172","WEEKDAY",80,1
"152","172","WEEKENDS/HOLIDAY",700,1
"130","172","WEEKENDS/HOLIDAY",40,1
"161","172","WEEKDAY",20,1
"150","172","WEEKENDS/HOLIDAY",400,1
"192","172","WEEKDAY",1140,1
"285","172","WEEKENDS/HOLIDAY",180,1
"175","172","WEEKDAY",80,1
"193","172","WEEKENDS/HOLIDAY",640,1
"152","172","WEEKDAY",2020,1
"146","172","WEEKENDS/HOLIDAY",500,1
"193","172","WEEKDAY",1060,1
"172","172","WEEKDAY",20,1
"146","172","WEEKDAY",600,1
"160","172","WEEKENDS/HOLIDAY",20,1
"130","172","WEEKDAY",60,1
"150","172","WEEKDAY",180,1
"192","172","WEEKENDS/HOLIDAY",20,1
"163","142","WEEKENDS/HOLIDAY",20,1
"181","142","WEEKDAY",440,1
"186","142","WEEKDAY",320,1
"254","142","WEEKENDS/HOLIDAY",20,1
"181","142","WEEKENDS/HOLIDAY",100,1
"253","142","WEEKDAY",40,1
"54","142","WEEKDAY",60,1
"38","142","WEEKDAY",240,1
"163","142","WEEKDAY",60,1
"142","142","WEEKDAY",20,1
"159","142","WEEKDAY",560,1
"157","142","WEEKENDS/HOLIDAY",60,1
"38","142","WEEKENDS/HOLIDAY",60,1
"217","142","WEEKENDS/HOLIDAY",80,1
"157","142","WEEKDAY",140,1
"159","142","WEEKENDS/HOLIDAY",100,1
"180","142","WEEKENDS/HOLIDAY",2160,1
"217","142","WEEKDAY",60,1
"180","142","WEEKDAY",3780,1
"186","142","WEEKENDS/HOLIDAY",20,1
"253","142","WEEKENDS/HOLIDAY",40,1
"160","83","WEEKENDS/HOLIDAY",18,1
"136","83","WEEKDAY",38,1
"168","83","WEEKENDS/HOLIDAY",2,1
"149","83","WEEKDAY",124,1
"211","83","WEEKDAY",270,1
"45","83","WEEKDAY",18,1
"87","83","WEEKDAY",6,1
"236","83","WEEKDAY",36,1
"22","83","WEEKDAY",54,1
"169","83","WEEKDAY",2,1
"193","83","WEEKENDS/HOLIDAY",24,1
"219","83","WEEKDAY",230,1
"177","83","WEEKDAY",216,1
"206","83","WEEKENDS/HOLIDAY",12,1
"6","83","WEEKENDS/HOLIDAY",6,1
"22","83","WEEKENDS/HOLIDAY",18,1
"223","83","WEEKDAY",8,1
"193","83","WEEKDAY",22,1
"121","83","WEEKDAY",2160,1
"189","83","WEEKDAY",324,1
"212","83","WEEKDAY",144,1
"241","83","WEEKDAY",60,1
"164","83","WEEKENDS/HOLIDAY",52,1
"313","83","WEEKENDS/HOLIDAY",6,1
"4","83","WEEKDAY",2,1
"57","83","WEEKDAY",1224,1
"57","83","WEEKENDS/HOLIDAY",396,1
"269","83","WEEKDAY",32,1
"240","83","WEEKENDS/HOLIDAY",2,1
"171","83","WEEKDAY",2,1
"168","83","WEEKDAY",4,1
"61","83","WEEKENDS/HOLIDAY",486,1
"241","83","WEEKENDS/HOLIDAY",22,1
"103","83","WEEKDAY",824,1
"173","83","WEEKENDS/HOLIDAY",246,1
"165","83","WEEKDAY",1278,1
"87","83","WEEKENDS/HOLIDAY",6,1
"6","83","WEEKDAY",24,1
"269","83","WEEKENDS/HOLIDAY",18,1
"29","83","WEEKDAY",36,1
"236","83","WEEKENDS/HOLIDAY",22,1
"177","83","WEEKENDS/HOLIDAY",216,1
"110","83","WEEKDAY",8,1
"189","83","WEEKENDS/HOLIDAY",126,1
"2","83","WEEKDAY",954,1
"205","83","WEEKDAY",2,1
"212","83","WEEKENDS/HOLIDAY",108,1
"211","83","WEEKENDS/HOLIDAY",180,1
"164","83","WEEKDAY",246,1
"165","83","WEEKENDS/HOLIDAY",252,1
"45","83","WEEKENDS/HOLIDAY",6,1
"182","83","WEEKDAY",40,1
"223","83","WEEKENDS/HOLIDAY",4,1
"101","83","WEEKENDS/HOLIDAY",396,1
"42","83","WEEKDAY",822,1
"183","83","WEEKENDS/HOLIDAY",4,1
"183","83","WEEKDAY",10,1
"200","83","WEEKDAY",1998,1
"121","83","WEEKENDS/HOLIDAY",972,1
"156","83","WEEKENDS/HOLIDAY",2,1
"156","83","WEEKDAY",54,1
"9","83","WEEKDAY",38,1
"173","83","WEEKDAY",186,1
"101","83","WEEKDAY",2322,1
"219","83","WEEKENDS/HOLIDAY",16,1
"195","83","WEEKENDS/HOLIDAY",738,1
"9","83","WEEKENDS/HOLIDAY",56,1
"42","83","WEEKENDS/HOLIDAY",508,1
"61","83","WEEKDAY",882,1
"110","83","WEEKENDS/HOLIDAY",10,1
"195","83","WEEKDAY",738,1
"200","83","WEEKENDS/HOLIDAY",468,1
"136","83","WEEKENDS/HOLIDAY",14,1
"2","83","WEEKENDS/HOLIDAY",270,1
"48","83","WEEKDAY",2,1
"149","83","WEEKENDS/HOLIDAY",58,1
"103","83","WEEKENDS/HOLIDAY",188,1
"32","83","WEEKDAY",18,1
"160","83","WEEKDAY",26,1
"43","161","WEEKENDS/HOLIDAY",40,1
"90","161","WEEKENDS/HOLIDAY",40,1
"137","161","WEEKENDS/HOLIDAY",20,1
"137","161","WEEKDAY",180,1
"119","161","WEEKDAY",20,1
"170","161","WEEKENDS/HOLIDAY",40,1
"70","161","WEEKENDS/HOLIDAY",20,1
"200","161","WEEKENDS/HOLIDAY",1280,1
"10","161","WEEKDAY",80,1
"27","161","WEEKENDS/HOLIDAY",20,1
"142","161","WEEKENDS/HOLIDAY",120,1
"170","161","WEEKDAY",40,1
"59","161","WEEKENDS/HOLIDAY",400,1
"59","161","WEEKDAY",1080,1
"24","161","WEEKDAY",140,1
"200","161","WEEKDAY",2920,1
"90","161","WEEKDAY",120,1
"70","161","WEEKDAY",40,1
"24","161","WEEKENDS/HOLIDAY",80,1
"10","161","WEEKENDS/HOLIDAY",60,1
"153","161","WEEKDAY",20,1
"27","161","WEEKDAY",20,1
"142","161","WEEKDAY",240,1
"170","46","WEEKDAY",144,1
"110","46","WEEKDAY",8,1
"169","46","WEEKENDS/HOLIDAY",108,1
"77","46","WEEKDAY",18,1
"82","46","WEEKENDS/HOLIDAY",90,1
"82","46","WEEKDAY",126,1
"66","46","WEEKDAY",810,1
"163","46","WEEKDAY",36,1
"287","46","WEEKENDS/HOLIDAY",2,1
"156","46","WEEKDAY",270,1
"109","46","WEEKENDS/HOLIDAY",2,1
"230","46","WEEKENDS/HOLIDAY",18,1
"156","46","WEEKENDS/HOLIDAY",108,1
"83","46","WEEKDAY",2308,1
"168","46","WEEKENDS/HOLIDAY",12,1
"193","46","WEEKDAY",2,1
"173","46","WEEKDAY",10,1
"47","46","WEEKENDS/HOLIDAY",42,1
"59","46","WEEKDAY",1044,1
"29","46","WEEKENDS/HOLIDAY",4,1
"208","46","WEEKENDS/HOLIDAY",54,1
"5","46","WEEKENDS/HOLIDAY",2,1
"165","46","WEEKENDS/HOLIDAY",8,1
"169","46","WEEKDAY",144,1
"173","46","WEEKENDS/HOLIDAY",2,1
"100","46","WEEKENDS/HOLIDAY",2,1
"206","46","WEEKDAY",2,1
"6","46","WEEKDAY",144,1
"63","46","WEEKDAY",18,1
"240","46","WEEKENDS/HOLIDAY",4,1
"208","46","WEEKDAY",90,1
"78","46","WEEKDAY",8,1
"67","46","WEEKENDS/HOLIDAY",18,1
"24","46","WEEKENDS/HOLIDAY",4,1
"103","46","WEEKENDS/HOLIDAY",46,1
"205","46","WEEKDAY",18,1
"72","46","WEEKDAY",6,1
"12","46","WEEKENDS/HOLIDAY",2,1
"27","46","WEEKDAY",1700,1
"24","46","WEEKDAY",2,1
"132","46","WEEKDAY",18,1
"119","46","WEEKDAY",18,1
"168","46","WEEKDAY",22,1
"12","46","WEEKDAY",2,1
"249","46","WEEKDAY",36,1
"59","46","WEEKENDS/HOLIDAY",288,1
"45","46","WEEKENDS/HOLIDAY",92,1
"148","46","WEEKDAY",2,1
"148","46","WEEKENDS/HOLIDAY",6,1
"165","46","WEEKDAY",12,1
"61","46","WEEKENDS/HOLIDAY",18,1
"282","46","WEEKDAY",1512,1
"210","46","WEEKDAY",108,1
"27","46","WEEKENDS/HOLIDAY",58,1
"33","46","WEEKENDS/HOLIDAY",54,1
"70","46","WEEKDAY",72,1
"192","46","WEEKENDS/HOLIDAY",2,1
"210","46","WEEKENDS/HOLIDAY",72,1
"47","46","WEEKDAY",72,1
"33","46","WEEKDAY",18,1
"70","46","WEEKENDS/HOLIDAY",18,1
"83","46","WEEKENDS/HOLIDAY",668,1
"182","46","WEEKENDS/HOLIDAY",36,1
"100","46","WEEKDAY",86,1
"103","46","WEEKDAY",152,1
"5","46","WEEKDAY",210,1
"61","46","WEEKDAY",4,1
"151","46","WEEKDAY",2,1
"230","46","WEEKDAY",2,1
"170","46","WEEKENDS/HOLIDAY",144,1
"45","46","WEEKDAY",1130,1
"66","46","WEEKENDS/HOLIDAY",378,1
"31","46","WEEKDAY",4,1
"224","46","WEEKDAY",36,1
"110","183","WEEKDAY",60,1
"177","183","WEEKENDS/HOLIDAY",100,1
"211","183","WEEKDAY",1120,1
"255","183","WEEKDAY",40,1
"174","183","WEEKENDS/HOLIDAY",40,1
"177","183","WEEKDAY",220,1
"175","183","WEEKDAY",456,1
"174","183","WEEKDAY",1080,1
"160","183","WEEKENDS/HOLIDAY",760,1
"175","183","WEEKENDS/HOLIDAY",247,1
"206","183","WEEKENDS/HOLIDAY",320,1
"147","183","WEEKDAY",200,1
"211","183","WEEKENDS/HOLIDAY",240,1
"255","183","WEEKENDS/HOLIDAY",20,1
"147","183","WEEKENDS/HOLIDAY",60,1
"110","183","WEEKENDS/HOLIDAY",60,1
"185","183","WEEKENDS/HOLIDAY",133,1
"78","183","WEEKDAY",20,1
"206","183","WEEKDAY",1660,1
"220","183","WEEKDAY",19,1
"160","183","WEEKDAY",1040,1
"220","183","WEEKENDS/HOLIDAY",57,1
"185","183","WEEKDAY",190,1
"7","58","WEEKENDS/HOLIDAY",288,1
"133","58","WEEKDAY",828,1
"85","58","WEEKENDS/HOLIDAY",22,1
"186","58","WEEKDAY",2,1
"283","58","WEEKDAY",18,1
"199","58","WEEKENDS/HOLIDAY",108,1
"24","58","WEEKENDS/HOLIDAY",2,1
"184","58","WEEKENDS/HOLIDAY",2,1
"77","58","WEEKENDS/HOLIDAY",20,1
"271","58","WEEKENDS/HOLIDAY",14,1
"6","58","WEEKDAY",18,1
"82","58","WEEKDAY",540,1
"197","58","WEEKDAY",228,1
"45","58","WEEKENDS/HOLIDAY",18,1
"197","58","WEEKENDS/HOLIDAY",398,1
"238","58","WEEKDAY",2,1
"200","58","WEEKDAY",18,1
"181","58","WEEKENDS/HOLIDAY",2,1
"120","58","WEEKDAY",12,1
"272","58","WEEKDAY",18,1
"103","58","WEEKDAY",368,1
"283","58","WEEKENDS/HOLIDAY",10,1
"32","58","WEEKDAY",146,1
"24","58","WEEKDAY",38,1
"77","58","WEEKDAY",18,1
"213","58","WEEKDAY",36,1
"137","58","WEEKENDS/HOLIDAY",2,1
"78","58","WEEKENDS/HOLIDAY",18,1
"92","58","WEEKENDS/HOLIDAY",48,1
"190","58","WEEKDAY",22,1
"167","58","WEEKDAY",2,1
"199","58","WEEKDAY",126,1
"103","58","WEEKENDS/HOLIDAY",532,1
"163","58","WEEKENDS/HOLIDAY",1294,1
"49","58","WEEKENDS/HOLIDAY",2,1
"32","58","WEEKENDS/HOLIDAY",34,1
"170","58","WEEKENDS/HOLIDAY",6,1
"99","58","WEEKENDS/HOLIDAY",4,1
"58","58","WEEKENDS/HOLIDAY",432,1
"170","58","WEEKDAY",8,1
"100","58","WEEKENDS/HOLIDAY",108,1
"190","58","WEEKENDS/HOLIDAY",10,1
"271","58","WEEKDAY",2,1
"58","58","WEEKDAY",1080,1
"163","58","WEEKDAY",2338,1
"29","58","WEEKENDS/HOLIDAY",486,1
"205","58","WEEKENDS/HOLIDAY",6,1
"27","58","WEEKENDS/HOLIDAY",18,1
"221","58","WEEKDAY",36,1
"126","58","WEEKENDS/HOLIDAY",38,1
"82","58","WEEKENDS/HOLIDAY",252,1
"7","58","WEEKDAY",504,1
"181","58","WEEKDAY",16,1
"169","58","WEEKDAY",2,1
"69","58","WEEKDAY",18,1
"279","58","WEEKDAY",8,1
"68","58","WEEKENDS/HOLIDAY",130,1
"29","58","WEEKDAY",468,1
"214","58","WEEKDAY",342,1
"100","58","WEEKDAY",214,1
"99","58","WEEKDAY",2,1
"242","58","WEEKENDS/HOLIDAY",72,1
"119","58","WEEKENDS/HOLIDAY",6,1
"131","58","WEEKENDS/HOLIDAY",6,1
"85","58","WEEKDAY",24,1
"78","58","WEEKDAY",18,1
"69","58","WEEKENDS/HOLIDAY",10,1
"249","58","WEEKDAY",90,1
"133","58","WEEKENDS/HOLIDAY",360,1
"119","58","WEEKDAY",12,1
"92","58","WEEKDAY",84,1
"108","58","WEEKDAY",670,1
"242","58","WEEKDAY",90,1
"120","58","WEEKENDS/HOLIDAY",12,1
"137","58","WEEKDAY",12,1
"109","58","WEEKDAY",74,1
"30","58","WEEKENDS/HOLIDAY",4,1
"6","58","WEEKENDS/HOLIDAY",18,1
"126","58","WEEKDAY",234,1
"108","58","WEEKENDS/HOLIDAY",414,1
"214","58","WEEKENDS/HOLIDAY",126,1
"131","58","WEEKDAY",20,1
"68","58","WEEKDAY",246,1
"109","58","WEEKENDS/HOLIDAY",20,1
"106","175","WEEKDAY",80,1
"153","175","WEEKDAY",180,1
"183","175","WEEKENDS/HOLIDAY",380,1
"174","175","WEEKENDS/HOLIDAY",600,1
"183","175","WEEKDAY",2900,1
"135","175","WEEKDAY",120,1
"134","175","WEEKDAY",140,1
"174","175","WEEKDAY",3120,1
"130","175","WEEKDAY",100,1
"233","175","WEEKDAY",100,1
"151","175","WEEKDAY",20,1
"72","175","WEEKENDS/HOLIDAY",20,1
"211","175","WEEKDAY",740,1
"64","175","WEEKDAY",40,1
"108","175","WEEKENDS/HOLIDAY",40,1
"135","175","WEEKENDS/HOLIDAY",120,1
"116","175","WEEKDAY",120,1
"153","175","WEEKENDS/HOLIDAY",120,1
"233","175","WEEKENDS/HOLIDAY",40,1
"220","175","WEEKENDS/HOLIDAY",100,1
"149","175","WEEKENDS/HOLIDAY",20,1
"220","175","WEEKDAY",40,1
"116","175","WEEKENDS/HOLIDAY",80,1
"149","175","WEEKDAY",300,1
"45","175","WEEKENDS/HOLIDAY",160,1
"307","175","WEEKDAY",20,1
"268","175","WEEKDAY",100,1
"136","175","WEEKDAY",420,1
"177","175","WEEKENDS/HOLIDAY",200,1
"237","175","WEEKDAY",5520,1
"237","175","WEEKENDS/HOLIDAY",2360,1
"110","175","WEEKENDS/HOLIDAY",660,1
"10","175","WEEKDAY",20,1
"177","175","WEEKDAY",500,1
"307","175","WEEKENDS/HOLIDAY",20,1
"110","175","WEEKDAY",1560,1
"268","175","WEEKENDS/HOLIDAY",20,1
"45","175","WEEKDAY",260,1
"53","175","WEEKENDS/HOLIDAY",240,1
"134","175","WEEKENDS/HOLIDAY",40,1
"211","175","WEEKENDS/HOLIDAY",80,1
"72","175","WEEKDAY",20,1
"53","175","WEEKDAY",400,1
"136","175","WEEKENDS/HOLIDAY",40,1
"185","173","WEEKDAY",200,1
"206","173","WEEKENDS/HOLIDAY",20,1
"288","173","WEEKENDS/HOLIDAY",460,1
"211","173","WEEKDAY",1340,1
"211","173","WEEKENDS/HOLIDAY",520,1
"288","173","WEEKDAY",540,1
"185","173","WEEKENDS/HOLIDAY",20,1
"110","173","WEEKENDS/HOLIDAY",180,1
"183","173","WEEKENDS/HOLIDAY",800,1
"206","173","WEEKDAY",40,1
"110","173","WEEKDAY",240,1
"136","173","WEEKDAY",20,1
"183","173","WEEKDAY",3100,1
"172","173","WEEKDAY",40,1
"211","151","WEEKENDS/HOLIDAY",1180,1
"151","151","WEEKENDS/HOLIDAY",120,1
"173","151","WEEKENDS/HOLIDAY",140,1
"149","151","WEEKDAY",420,1
"130","151","WEEKDAY",640,1
"168","151","WEEKDAY",40,1
"206","151","WEEKENDS/HOLIDAY",180,1
"173","151","WEEKDAY",300,1
"149","151","WEEKENDS/HOLIDAY",20,1
"90","151","WEEKENDS/HOLIDAY",40,1
"151","151","WEEKDAY",320,1
"130","151","WEEKENDS/HOLIDAY",360,1
"211","151","WEEKDAY",2980,1
"78","151","WEEKDAY",20,1
"168","151","WEEKENDS/HOLIDAY",40,1
"206","151","WEEKDAY",120,1
"8","174","WEEKENDS/HOLIDAY",40,1
"106","174","WEEKDAY",500,1
"215","174","WEEKENDS/HOLIDAY",152,1
"207","174","WEEKENDS/HOLIDAY",40,1
"211","174","WEEKDAY",378,1
"151","174","WEEKENDS/HOLIDAY",38,1
"136","174","WEEKDAY",551,1
"211","174","WEEKENDS/HOLIDAY",80,1
"24","174","WEEKDAY",220,1
"151","174","WEEKDAY",266,1
"105","174","WEEKDAY",19,1
"149","174","WEEKENDS/HOLIDAY",20,1
"106","174","WEEKENDS/HOLIDAY",280,1
"152","174","WEEKDAY",2600,1
"152","174","WEEKENDS/HOLIDAY",980,1
"192","174","WEEKDAY",320,1
"200","174","WEEKDAY",20,1
"8","174","WEEKDAY",100,1
"136","174","WEEKENDS/HOLIDAY",305,1
"24","174","WEEKENDS/HOLIDAY",40,1
"215","174","WEEKDAY",570,1
"192","174","WEEKENDS/HOLIDAY",40,1
"147","174","WEEKENDS/HOLIDAY",120,1
"9","174","WEEKENDS/HOLIDAY",20,1
"147","174","WEEKDAY",1520,1
"54","7","WEEKDAY",558,1
"163","7","WEEKENDS/HOLIDAY",38,1
"54","7","WEEKENDS/HOLIDAY",234,1
"4","7","WEEKENDS/HOLIDAY",28,1
"9","7","WEEKDAY",18,1
"74","7","WEEKENDS/HOLIDAY",2,1
"36","7","WEEKDAY",324,1
"4","7","WEEKDAY",92,1
"133","7","WEEKENDS/HOLIDAY",20,1
"49","7","WEEKDAY",20,1
"163","7","WEEKDAY",116,1
"27","7","WEEKDAY",24,1
"62","7","WEEKENDS/HOLIDAY",36,1
"133","7","WEEKDAY",200,1
"62","7","WEEKDAY",204,1
"167","7","WEEKENDS/HOLIDAY",20,1
"25","7","WEEKDAY",36,1
"109","7","WEEKENDS/HOLIDAY",18,1
"101","7","WEEKDAY",2,1
"61","7","WEEKDAY",20,1
"109","7","WEEKDAY",36,1
"162","35","WEEKENDS/HOLIDAY",20,1
"106","35","WEEKDAY",160,1
"91","35","WEEKDAY",100,1
"15","35","WEEKENDS/HOLIDAY",480,1
"241","35","WEEKDAY",420,1
"24","35","WEEKDAY",80,1
"105","35","WEEKDAY",40,1
"9","35","WEEKDAY",140,1
"48","35","WEEKDAY",240,1
"63","35","WEEKDAY",1100,1
"63","35","WEEKENDS/HOLIDAY",120,1
"48","35","WEEKENDS/HOLIDAY",20,1
"15","35","WEEKDAY",1120,1
"49","35","WEEKENDS/HOLIDAY",140,1
"153","35","WEEKDAY",20,1
"103","35","WEEKENDS/HOLIDAY",60,1
"35","35","WEEKENDS/HOLIDAY",260,1
"206","35","WEEKDAY",40,1
"78","35","WEEKENDS/HOLIDAY",40,1
"103","35","WEEKDAY",320,1
"91","35","WEEKENDS/HOLIDAY",20,1
"49","35","WEEKDAY",300,1
"82","35","WEEKDAY",220,1
"241","35","WEEKENDS/HOLIDAY",160,1
"206","35","WEEKENDS/HOLIDAY",40,1
"35","35","WEEKDAY",4160,1
"99","35","WEEKDAY",320,1
"30","35","WEEKDAY",620,1
"7","35","WEEKENDS/HOLIDAY",20,1
"30","35","WEEKENDS/HOLIDAY",140,1
"106","35","WEEKENDS/HOLIDAY",20,1
"9","35","WEEKENDS/HOLIDAY",80,1
"82","35","WEEKENDS/HOLIDAY",20,1
"6","35","WEEKENDS/HOLIDAY",2340,1
"6","35","WEEKDAY",6480,1
"24","35","WEEKENDS/HOLIDAY",20,1
"24","27","WEEKDAY",50,1
"110","27","WEEKDAY",4,1
"82","27","WEEKDAY",326,1
"130","27","WEEKDAY",42,1
"275","27","WEEKDAY",90,1
"126","27","WEEKENDS/HOLIDAY",16,1
"15","27","WEEKENDS/HOLIDAY",36,1
"68","27","WEEKDAY",6,1
"238","27","WEEKDAY",72,1
"92","27","WEEKDAY",216,1
"24","27","WEEKENDS/HOLIDAY",10,1
"157","27","WEEKDAY",90,1
"114","27","WEEKDAY",4,1
"2","27","WEEKDAY",12,1
"29","27","WEEKDAY",64,1
"126","27","WEEKDAY",24,1
"15","27","WEEKDAY",288,1
"120","27","WEEKDAY",114,1
"100","27","WEEKDAY",216,1
"101","27","WEEKDAY",4,1
"9","27","WEEKENDS/HOLIDAY",2,1
"68","27","WEEKENDS/HOLIDAY",4,1
"29","27","WEEKENDS/HOLIDAY",4,1
"100","27","WEEKENDS/HOLIDAY",72,1
"173","27","WEEKENDS/HOLIDAY",18,1
"61","27","WEEKDAY",36,1
"120","27","WEEKENDS/HOLIDAY",2,1
"9","27","WEEKDAY",32,1
"2","27","WEEKENDS/HOLIDAY",8,1
"101","27","WEEKENDS/HOLIDAY",2,1
"82","27","WEEKENDS/HOLIDAY",22,1
"150","27","WEEKDAY",56,1
"59","31","WEEKENDS/HOLIDAY",36,1
"46","31","WEEKENDS/HOLIDAY",4,1
"8","31","WEEKDAY",90,1
"58","31","WEEKDAY",234,1
"284","31","WEEKDAY",72,1
"210","31","WEEKDAY",540,1
"8","31","WEEKENDS/HOLIDAY",108,1
"100","31","WEEKENDS/HOLIDAY",18,1
"100","31","WEEKDAY",648,1
"45","31","WEEKDAY",1668,1
"69","31","WEEKDAY",10,1
"240","31","WEEKENDS/HOLIDAY",6,1
"45","31","WEEKENDS/HOLIDAY",2,1
"27","31","WEEKDAY",420,1
"69","31","WEEKENDS/HOLIDAY",2,1
"103","31","WEEKDAY",10,1
"59","31","WEEKDAY",396,1
"165","31","WEEKDAY",108,1
"1","31","WEEKDAY",72,1
"48","31","WEEKDAY",216,1
"165","31","WEEKENDS/HOLIDAY",2,1
"46","31","WEEKDAY",2,1
"224","31","WEEKDAY",1548,1
"110","31","WEEKENDS/HOLIDAY",96,1
"27","31","WEEKENDS/HOLIDAY",6,1
"135","31","WEEKDAY",4,1
"240","31","WEEKDAY",2,1
"167","31","WEEKDAY",38,1
"110","31","WEEKDAY",140,1
"162","31","WEEKDAY",2,1
"48","31","WEEKENDS/HOLIDAY",144,1
"1","31","WEEKENDS/HOLIDAY",112,1
"311","313","WEEKDAY",60,1
"83","313","WEEKENDS/HOLIDAY",40,1
"313","313","WEEKENDS/HOLIDAY",300,1
"313","313","WEEKDAY",240,1
"54","313","WEEKDAY",40,1
"2","313","WEEKDAY",200,1
"281","313","WEEKDAY",20,1
"317","313","WEEKDAY",100,1
"196","313","WEEKDAY",20,1
"169","313","WEEKENDS/HOLIDAY",80,1
"2","313","WEEKENDS/HOLIDAY",100,1
"228","313","WEEKDAY",40,1
"137","313","WEEKDAY",200,1
"169","313","WEEKDAY",280,1
"279","313","WEEKDAY",800,1
"279","313","WEEKENDS/HOLIDAY",820,1
"287","313","WEEKDAY",120,1
"287","313","WEEKENDS/HOLIDAY",60,1
"59","313","WEEKDAY",20,1
"318","313","WEEKDAY",20,1
"137","313","WEEKENDS/HOLIDAY",40,1
"57","313","WEEKDAY",20,1
"254","269","WEEKDAY",500,1
"208","269","WEEKDAY",40,1
"291","269","WEEKDAY",920,1
"269","269","WEEKDAY",900,1
"46","269","WEEKDAY",220,1
"229","269","WEEKENDS/HOLIDAY",40,1
"182","269","WEEKDAY",2780,1
"247","269","WEEKDAY",80,1
"266","269","WEEKENDS/HOLIDAY",80,1
"288","269","WEEKDAY",2160,1
"291","269","WEEKENDS/HOLIDAY",420,1
"242","269","WEEKDAY",20,1
"247","269","WEEKENDS/HOLIDAY",20,1
"275","269","WEEKENDS/HOLIDAY",220,1
"226","269","WEEKDAY",100,1
"117","269","WEEKDAY",120,1
"266","269","WEEKDAY",640,1
"167","269","WEEKENDS/HOLIDAY",200,1
"272","269","WEEKDAY",120,1
"199","269","WEEKENDS/HOLIDAY",15040,1
"103","269","WEEKENDS/HOLIDAY",280,1
"213","269","WEEKDAY",100,1
"229","269","WEEKDAY",100,1
"306","269","WEEKDAY",20,1
"167","269","WEEKDAY",480,1
"90","269","WEEKENDS/HOLIDAY",80,1
"265","269","WEEKDAY",20,1
"273","269","WEEKENDS/HOLIDAY",700,1
"226","269","WEEKENDS/HOLIDAY",40,1
"69","269","WEEKENDS/HOLIDAY",20,1
"189","269","WEEKDAY",2420,1
"199","269","WEEKDAY",12900,1
"221","269","WEEKDAY",40,1
"69","269","WEEKDAY",20,1
"288","269","WEEKENDS/HOLIDAY",620,1
"90","269","WEEKDAY",80,1
"189","269","WEEKENDS/HOLIDAY",640,1
"214","269","WEEKENDS/HOLIDAY",60,1
"275","269","WEEKDAY",380,1
"182","269","WEEKENDS/HOLIDAY",1080,1
"272","269","WEEKENDS/HOLIDAY",40,1
"308","269","WEEKENDS/HOLIDAY",20,1
"254","269","WEEKENDS/HOLIDAY",160,1
"216","269","WEEKDAY",60,1
"269","269","WEEKENDS/HOLIDAY",500,1
"103","269","WEEKDAY",180,1
"117","269","WEEKENDS/HOLIDAY",60,1
"214","269","WEEKDAY",400,1
"221","269","WEEKENDS/HOLIDAY",20,1
"273","269","WEEKDAY",560,1
"181","271","WEEKENDS/HOLIDAY",200,1
"246","271","WEEKDAY",1240,1
"181","271","WEEKDAY",220,1
"254","271","WEEKDAY",260,1
"221","271","WEEKENDS/HOLIDAY",20,1
"265","271","WEEKENDS/HOLIDAY",40,1
"258","271","WEEKENDS/HOLIDAY",160,1
"189","271","WEEKENDS/HOLIDAY",500,1
"149","271","WEEKDAY",80,1
"229","271","WEEKDAY",100,1
"265","271","WEEKDAY",60,1
"149","271","WEEKENDS/HOLIDAY",20,1
"199","271","WEEKDAY",400,1
"8","271","WEEKENDS/HOLIDAY",40,1
"182","271","WEEKENDS/HOLIDAY",20,1
"117","271","WEEKENDS/HOLIDAY",20,1
"199","271","WEEKENDS/HOLIDAY",200,1
"246","271","WEEKENDS/HOLIDAY",880,1
"273","271","WEEKDAY",100,1
"221","271","WEEKDAY",20,1
"218","271","WEEKDAY",120,1
"189","271","WEEKDAY",1100,1
"202","271","WEEKENDS/HOLIDAY",20,1
"258","271","WEEKDAY",320,1
"218","221","WEEKDAY",100,1
"199","221","WEEKENDS/HOLIDAY",20,1
"189","221","WEEKENDS/HOLIDAY",740,1
"226","221","WEEKDAY",20,1
"221","221","WEEKDAY",160,1
"189","221","WEEKDAY",2620,1
"269","221","WEEKENDS/HOLIDAY",20,1
"199","221","WEEKDAY",40,1
"199","95","WEEKDAY",20,1
"14","95","WEEKDAY",760,1
"242","95","WEEKDAY",2,1
"35","95","WEEKENDS/HOLIDAY",80,1
"67","95","WEEKENDS/HOLIDAY",20,1
"6","95","WEEKENDS/HOLIDAY",40,1
"159","95","WEEKDAY",44,1
"40","95","WEEKENDS/HOLIDAY",126,1
"83","95","WEEKDAY",130,1
"110","95","WEEKDAY",20,1
"167","95","WEEKDAY",2,1
"36","95","WEEKENDS/HOLIDAY",80,1
"36","95","WEEKDAY",200,1
"14","95","WEEKENDS/HOLIDAY",280,1
"42","95","WEEKENDS/HOLIDAY",580,1
"27","95","WEEKENDS/HOLIDAY",20,1
"6","95","WEEKDAY",80,1
