"long.f","lat.f","between.f","closeness.f","eigen.f","degree.f","BusStopCode","Description","RoadName","planning_area","combined.f"
103.6434715,1.32944569,0,0,0,0,"25079","Nissin Trspt","Tuas Ave 9","Tuas",-Inf
103.645205,1.334433056,0,0,0,0,"25091","Aft Tuas Ave 7","Tuas Ave 12","Tuas",-Inf
103.6449493,1.333929107,0,0,0,0,"25099","Opto-Pharm","Tuas Ave 12","Tuas",-Inf
103.6478375,1.334284729,0,0,0,0,"25101","Opp SMC Mfg","Tuas Ave 1","Tuas",-Inf
103.6473225,1.334623333,0,0,0,0,"25109","SMC Mfg","Tuas Ave 1","Tuas",-Inf
103.6498161,1.332398885,0,0,0,0,"25111","Aft Tuas Ave 10","Tuas Ave 1","Tuas",-Inf
103.6499169,1.332126389,0,0,0,0,"25119","Bef Tuas Ave 10","Tuas Ave 1","Tuas",-Inf
103.6516966,1.330607633,0,0,0,0,"25121","Aft Tuas Ave 8","Tuas Ave 1","Tuas",-Inf
103.6522639,1.329944444,0,0,0,0,"25129","Aft Tuas Ave 6","Tuas Ave 1","Tuas",-Inf
103.6532552,1.329137281,0,0,0,0,"25151","Mercedes-Benz Logistics","Tuas Ave 1","Tuas",-Inf
103.6551062,1.327354229,0,0,0,0,"25161","Toyochem Ink","Tuas Ave 1","Tuas",-Inf
103.6545006,1.327749444,0,0,0,0,"25169","Opp Galmon S'pore","Tuas Ave 1","Tuas",-Inf
103.657112,1.325466454,0,0,0,0,"25171","Becton Dickinson Med","Tuas Ave 1","Tuas",-Inf
103.6571133,1.325291389,0,0,0,0,"25179","Sew-Eurodrive","Tuas Ave 1","Tuas",-Inf
103.6588132,1.323852969,0,0,0,0,"25181","MAN Diesel","Tuas Ave 1","Tuas",-Inf
103.6586167,1.323839722,0,0,0,0,"25189","Soon Heng Glass","Tuas Ave 1","Tuas",-Inf
103.6596844,1.321299796,0,0,0,0,"25191","Asiatic Engrg","Tuas Ave 1","Tuas",-Inf
103.6593317,1.321094722,0,0,0,0,"25199","Bestofire and Thermal","Tuas Ave 1","Tuas",-Inf
103.6587083,1.31926,0,0,0,0,"25201","Aft Tuas Rd","Tuas Ave 3","Tuas",-Inf
103.6588092,1.319308056,0,0,0,0,"25209","Bef Tuas Rd","Tuas Ave 3","Tuas",-Inf
103.6569223,1.32877104,0.0086909564578692,0.000549812623774683,1.41435701805735e-09,0.125,"25219","Aft Tuas Ave 2","Jln Ahmad Ibrahim","Tuas",-2.07023847123674
103.6515311,1.334705894,0.0269853294591012,0.978630428179277,3.74534443357939e-17,0.125,"25221","Raffles Country Club","Jln Ahmad Ibrahim","Tuas",-1.37040899325556
103.6517625,1.333712729,0.00652047590796996,0.000412318530754198,9.62305005631064e-10,0.125,"25229","Crown Beverage Cans S'pore","Jln Ahmad Ibrahim","Tuas",-2.07252999760184
103.6474027,1.338658954,0.0247448334075923,0.978956244848443,4.12825875070365e-17,0.125,"25231","Opp Asia-Pacific Brewery","Jln Ahmad Ibrahim","Tuas",-1.37242834644982
103.647955,1.337405,0.00434848964835867,0.000274851729108533,6.54736322020453e-10,0.125,"25239","Asia-Pacific Brewery","Jln Ahmad Ibrahim","Tuas",-2.07482766477359
103.6453517,1.339855,0.00217499767903535,0.000137412218853923,4.4547168125373e-10,0.125,"25249","Aft Tuas West Rd","Jln Ahmad Ibrahim","Tuas",-2.07713150266001
103.6407071,1.344188178,0,0,3.03091531457617e-10,0,"25259","Bef Tuas West Dr","Jln Ahmad Ibrahim","Tuas",-Inf
103.6374692,1.347771507,0.0225028316463713,0.979282029387228,2.65735789422257e-17,0.125,"25269","Tuas Checkpt","Jln Ahmad Ibrahim","Tuas",-1.37445399588611
103.6564458,1.317650216,0,0,0,0,"25321","YCH Distripark","Tuas Ave 5","Tuas",-Inf
103.6564625,1.317791389,0,0,0,0,"25329","Mapletree Logistics","Tuas Ave 5","Tuas",-Inf
103.6538131,1.320197778,0,0,0,0,"25331","Chugoku Marine Paints","Tuas Ave 5","Tuas",-Inf
103.6539689,1.320181798,0,0,0,0,"25339","Asia Steel Welded Mesh","Tuas Ave 5","Tuas",-Inf
103.6519889,1.321943056,0,0,0,0,"25341","ROCKWOOL","Tuas Ave 5","Tuas",-Inf
103.6524818,1.321592221,0,0,0,0,"25349","Times Printers","Tuas Ave 5","Tuas",-Inf
103.6530315,1.323969716,0,0,0,0,"25351","Hart Engrg Pte Ltd","Tuas Ave 2","Tuas",-Inf
103.6529239,1.32365,0,0,0,0,"25359","Opp Hart Engrg Pte Ltd","Tuas Ave 2","Tuas",-Inf
103.6511246,1.324958464,0,0,0,0,"25361","Yan San Metals Pte Ltd","Tuas Ave 4","Tuas",-Inf
103.6514726,1.325135769,0,0,0,0,"25369","Jas Metal Coatings","Tuas Ave 4","Tuas",-Inf
103.6491744,1.323878056,0,0,0,0,"25371","Aft Tuas Ave 4","Tuas Ave 9","Tuas",-Inf
103.649001,1.324216409,0,0,0,0,"25379","Aft Tuas Ave 6","Tuas Ave 9","Tuas",-Inf
103.6473958,1.325563056,0,0,0,0,"25381","WYN2000 Logistics Ctr","Tuas Ave 9","Tuas",-Inf
103.6472054,1.32595623,0,0,0,0,"25389","Aft Tuas Ave 8","Tuas Ave 9","Tuas",-Inf
103.6370433,1.328969994,0,0,0,0,"25391","Bef Pioneer Rd","Tuas West Rd","Tuas",-Inf
103.6379445,1.329238655,0,0,0,0,"25399","Aft Pioneer Rd","Tuas West Rd","Tuas",-Inf
103.6383056,1.343870621,0,0.000962540753041432,0,0.125,"25411","BEF TUAS TER","Tuas West Dr","Tuas",-2.0784794638721
103.6383761,1.344389081,0.0202593241754384,0.979607781683663,4.73263231011204e-17,0.125,"25419","Aft Tuas Ter","Tuas West Dr","Tuas",-1.37648597228407
103.6374504,1.341466526,4.96884204971732e-05,0.000824964753448951,5.32334507341735e-17,0.125,"25421","OPP TUAS LINK STN","Tuas West Dr","Tuas",-2.07856722983671
103.6369654,1.340558073,0.0180624937055785,0.986372989773692,3.77052593915137e-17,0.25,"25429","TUAS LINK STN","Tuas West Dr","Tuas",-0.682082698624253
103.6365874,1.338976449,4.51712913610666e-05,0.000687416045156804,5.15495765121173e-17,0.125,"25431","Super Continental","Tuas West Dr","Tuas",-2.0787091915257
103.6364265,1.339125254,0.0158099519763733,0.986699906087672,1.5935918630194e-17,0.125,"25439","Opp Super Continental","Tuas West Dr","Tuas",-1.37728034164054
103.6351235,1.334832118,3.91484525129243e-05,0.000549894628200678,4.51319635265199e-17,0.25,"25441","Bef Pioneer Rd","Tuas West Dr","Tuas",-1.3857054699421
103.6348856,1.33559255,0.0135559045374561,0.987026789060606,5.05307729893819e-17,0.125,"25449","Aft Pioneer Rd","Tuas West Dr","Tuas",-1.37933725076891
103.6341031,1.3322833,2.10799359684977e-05,0.000274851729108533,2.5772354247404e-17,0.125,"25451","Aft Tuas West St","Tuas West Dr","Tuas",-2.07914564800175
103.6341217,1.3328,0.00452014055553073,0.987353638579092,2.43179126181039e-17,0.125,"25459","Opp Tuas West St","Tuas West Dr","Tuas",-1.38812766241071
103.6329188,1.329448265,1.12928228402666e-05,0.000137412218853923,3.19294262802151e-17,0.125,"25461","Aft Tuas West Ave","Tuas West Dr","Tuas",-2.0792928461421
103.6326458,1.329294722,0.00226082313262138,0.987680454529664,1.5136269167828e-17,0.125,"25469","Bef Tuas West Ave","Tuas West Dr","Tuas",-1.39021491220576
103.6418412,1.335523534,0,0,0,0,"25471","Opp S'pore Epson Ind","Tuas Link 4","Tuas",-Inf
103.6416297,1.335528056,0,0,0,0,"25479","S'pore Epson Ind","Tuas Link 4","Tuas",-Inf
103.6381665,1.339010336,0,0,0,0,"25491","Opp Super Continental","Tuas Link 4","Tuas",-Inf
103.6382378,1.338749722,0,0,0,0,"25499","Super Continental","Tuas Link 4","Tuas",-Inf
103.6436359,1.333790554,0,0,0,0,"25501","Kee Wee Hup Kee","Tuas Ave 7","Tuas",-Inf
103.6436494,1.333559305,0,0,0,0,"25509","Opp Kee Wee Hup Kee","Tuas Ave 7","Tuas",-Inf
103.6408047,1.329815,0,0,1.00965980059021e-17,0,"25511","MICHELMAN","Tuas Ave 12","Tuas",-Inf
103.6409965,1.329814516,0,0.988007236798785,0,0.125,"25519","OPP MICHELMAN","Tuas Ave 12","Tuas",-1.39230879321124
103.645156,1.332349,0,0,0,0,"25531","ST KINETICS","Tuas Ave 7","Tuas",-Inf
103.64507,1.332311,0,0,0,0,"25539","FUJIFILM","Tuas Ave 7","Tuas",-Inf
103.647851,1.329782,0,0,0,0,"25541","PEC","Tuas Ave 7","Tuas",-Inf
103.647687,1.329815,0,0,0,0,"25549","CAST LABORATORIES","Tuas Ave 7","Tuas",-Inf
103.645927,1.325522,0,0,0,0,"25551","GARMCO","Tuas Ave 8","Tuas",-Inf
103.645879,1.325651,0,0,0,0,"25559","LEE WELDED MESH","Tuas Ave 8","Tuas",-Inf
103.637711,1.31836,0,0,0,0,"25561","INVISTA","Tuas Sth Ave 5","Tuas",-Inf
103.637247,1.318191,0,0,0,0,"25569","OPP INVISTA","Tuas Sth Ave 5","Tuas",-Inf
103.635242,1.315444,0,0,0,0,"25571","OPP WEST STAR","Tuas Sth Ave 5","Tuas",-Inf
103.634947,1.315542,0,0,0,0,"25579","WEST STAR","Tuas Sth Ave 5","Tuas",-Inf
103.648426,1.328334,0,0,0,0,"25589","CROWN EQUIPMENT","Tuas Ave 8","Tuas",-Inf
103.63509,1.310246,0,0,0,0,"25591","OPP WYETH PHARMACEUTICALS","Tuas Sth Ave 4","Tuas",-Inf
103.635806,1.30943,0,0,0,0,"25599","WYETH PHARMACEUTICALS","Tuas Sth Ave 4","Tuas",-Inf
103.634717,1.301632,0,0,0,0,"25601","PFIZER GLOBAL","Tuas Sth Ave 7","Tuas",-Inf
103.634519,1.301942,0,0,0,0,"25609","MERCK SHARP & DOHME","Tuas Sth Ave 7","Tuas",-Inf
103.633033,1.297703,0,0,0,0,"25611","OPP WESTLINK TWO","Tuas Sth Ave 7","Tuas",-Inf
103.631889,1.294382,0,0,0,0,"25621","STARBURST ENGRG","Tuas Sth Ave 7","Tuas",-Inf
103.631397,1.290329,0,0,0,0,"25631","CONTAINER CONNECTIONS","Tuas Sth Ave 7","Tuas",-Inf
103.638434,1.296157,0,0,0,0,"25641","OPP ROCHE S'PORE TECH","Tuas Sth Ave 9","Tuas",-Inf
103.63553,1.299345,0,0,0,0,"25651","NOVARTIS","Tuas Sth Ave 6","Tuas",-Inf
103.639925,1.293361,0,0,0,0,"25661","BEF TUAS BAY LINK","Tuas Sth Ave 8","Tuas",-Inf
103.639523,1.293396,0,0,0,0,"25669","AFT TUAS BAY LINK","Tuas Sth Ave 8","Tuas",-Inf
103.641614,1.294546,0,0,0,0,"25671","BEF OFFSHORE MARINE CTR","Tuas Bay Link","Tuas",-Inf
103.637033,1.332541,0,0,2.94088971997584e-17,0,"25681","BEF TUAS WEST AVE","Pioneer Rd","Tuas",-Inf
103.637126,1.332109,0.00452014055553073,0.987353638579092,2.07926168606862e-17,0.125,"25689","AFT TUAS WEST AVE","Pioneer Rd","Tuas",-1.38812766241071
103.639669,1.328519,0,0,0,0,"25691","AFT TUAS WEST RD STN","Tuas Ave 20","Tuas",-Inf
103.627651,1.295593,0,0,0,0,"25701","GLAXOSMITHKLINE","Tuas Sth Ave 5","Tuas",-Inf
103.627284,1.295671,0,0,0,0,"25709","EDGEN MURRAY","Tuas Sth Ave 5","Tuas",-Inf
103.625073,1.288627,0,0,0,0,"25711","OPP THE INDEX","Tuas Sth Ave 5","Tuas",-Inf
103.624893,1.289014,0,0,0,0,"25719","THE INDEX","Tuas Sth Ave 5","Tuas",-Inf
103.628258,1.284932,0,0,0,0,"25729","ABBOTT","Tuas Sth Ave 10","Tuas",-Inf
103.62711,1.280501,0,0,0,0,"25741","HALLIBURTON","Tuas Sth Ave 12","Tuas",-Inf
103.621508,1.27637,0,0,0,0,"25751","BEF TUAS STH AVE 14","Tuas Sth Ave 5","Tuas",-Inf
103.624222,1.275062,0,0,0,0,"25761","OPP REC S'PORE","Tuas Sth Ave 14","Tuas",-Inf
103.632329,1.274334,0,0,0,0,"25771","AFT TUAS STH ST 7","Tuas Sth Ave 14","Tuas",-Inf
103.635811,1.276398,0,0,0,0,"25781","OPP SLS","Tuas Sth Ave 9","Tuas",-Inf
103.636168,1.28207,0,0,0,0,"25791","BEF TUAS STH AVE 10","Tuas Sth Ave 9","Tuas",-Inf
103.634186,1.28451,0,0,0,0,"25801","BEF TUAS STH AVE 7","Tuas Sth Ave 9","Tuas",-Inf
103.643199,1.332261,0,0,0,0,"25811","SIEM SENG HING","Tuas Ave 12","Tuas",-Inf
103.64353,1.332495,0,0,0,0,"25819","OPP BEYONICS TECHNOLOGY","Tuas Ave 12","Tuas",-Inf
103.652589,1.317492,0,0,0,0,"25821","TUAS AMENITY CTR","Pioneer Rd","Tuas",-Inf
103.6487671,1.319229656,0,0,0,0,"26011","Bef Tuas Ave 11","Tuas Cres","Tuas",-Inf
103.648062,1.318612,0,0,0,0,"26019","PROGRESS GALVANIZING","Tuas Cres","Tuas",-Inf
103.6469309,1.317261394,0,0,0,0,"26021","Bef Tuas Ave 13","Tuas Cres","Tuas",-Inf
103.647257,1.317805,0,0,0,0,"26029","CHIA HOCK TRADING CO","Tuas Cres","Tuas",-Inf
103.6452468,1.315482572,0,0,0,0,"26031","Hiap Seng Engrg Ltd","Tuas Cres","Tuas",-Inf
103.645623,1.316062,0,0,0,0,"26039","ASIA POLYURETHANE","Tuas Cres","Tuas",-Inf
103.643052,1.314711,0,0,0,0,"26041","HIAP SENG ENGRG LTD","Tuas Cres","Tuas",-Inf
103.6427515,1.314865764,0,0,0,0,"26049","Damen Shipyard","Tuas Cres","Tuas",-Inf
103.641295,1.316385,0,0,0,0,"26051","BLASTING ABRASIVES","Tuas Cres","Tuas",-Inf
103.6408389,1.316727778,0,0,0,0,"26059","PAXOCEAN","Tuas Cres","Tuas",-Inf
103.639406,1.318186,0,0,0,0,"26061","B S DEVELOPMENT","Tuas Cres","Tuas",-Inf
103.6389756,1.318502778,0,0,0,0,"26069","Aft Tuas Ave 16","Tuas Cres","Tuas",-Inf
103.637024,1.320508,0,0,0,0,"26071","UNIFINE STAR PETROCHEM","Tuas Cres","Tuas",-Inf
103.6367553,1.320606111,0,0,0,0,"26079","Bef Tuas Loop","Tuas Cres","Tuas",-Inf
103.634908,1.322491,0,0,0,0,"26081","BEF TUAS AVE 18A","Tuas Cres","Tuas",-Inf
103.6351002,1.322151716,0,0,0,0,"26089","Bef Tuas Ave 20","Tuas Cres","Tuas",-Inf
103.636135,1.324656,0,0,0,0,"26091","ROTARY ENGRG","Tuas Ave 20","Tuas",-Inf
103.6359969,1.324642494,0,0,0,0,"26099","Bef Tuas Ave 13","Tuas Ave 20","Tuas",-Inf
103.638144,1.326868,0,0,0,0,"26101","BASF STH EAST ASIA","Tuas Ave 20","Tuas",-Inf
103.6384905,1.327277428,0,0,0,0,"26109","Bef Tuas Ave 11","Tuas Ave 20","Tuas",-Inf
103.6542583,1.314643056,0,0,0,0,"26111","Tru-Marine","Tuas Basin Link","Tuas",-Inf
103.6513642,1.317368402,0,0,0,0,"26121","Bef Tuas Amenity Ctr","Tuas Basin Link","Tuas",-Inf
103.6497,1.319022778,0,0,0,0,"26131","Aft Tuas Cres","Tuas Basin Link","Tuas",-Inf
103.6402559,1.326686247,0,0,0,0,"26141","Smarty","Tuas Ave 11","Tuas",-Inf
103.6425227,1.324529988,0,0,0,0,"26151","Opp Hempel","Tuas Ave 11","Tuas",-Inf
103.6448005,1.322383257,0,0,0,0,"26161","3NC S'pore","Tuas Ave 11","Tuas",-Inf
103.6471214,1.3201325,0,0,0,0,"26171","Richee Engrg","Tuas Ave 11","Tuas",-Inf
103.6319295,1.326952915,0,0,2.97896359040264e-17,0,"26201","Opp MSD","Tuas West Dr","Tuas",-Inf
103.6317533,1.32692,0,0.988007236798785,0,0.125,"26209","MSD","Tuas West Dr","Tuas",-1.39230879321124
103.6368387,1.290966108,6.32398079054932e-05,0.00165074785335109,3.08543056449064e-17,0.125,"26211","Framo S'pore Pte Ltd","Tuas Sth Ave 9","Tuas",-2.07772891700481
103.6370023,1.293249778,6.62512273295643e-05,0.00151303543069297,2.45111085174956e-17,0.125,"26221","Opp YLS Steel","Tuas Sth Ave 9","Tuas",-2.07786340070116
103.6308499,1.320511398,0,0,1.7659461822172e-17,0,"26241","Aft Tuas Sth Ave 2","Tuas Sth Ave 3","Tuas",-Inf
103.6312183,1.320473708,0,0.000687334008147425,0,0.125,"26249","Bef Tuas Sth Ave 2","Tuas Sth Ave 3","Tuas",-2.07875444377752
103.6297268,1.317447843,1.355138740832e-05,0.000137412218853923,1.27353346617836e-17,0.125,"26251","Bef Tuas Sth Ave 2","Tuas Sth Ave 3","Tuas",-2.07929058760559
103.6301108,1.317516394,3.0114194240711e-06,0.000549812623774683,8.01194954012338e-18,0.125,"26259","Aft Tuas Sth Ave 2","Tuas Sth Ave 3","Tuas",-2.07888886873275
103.6287122,1.314709069,2.55970651046044e-05,0.000274851729108533,2.39510445184037e-17,0.125,"26261","Aft Tuas Sth Ave 4","Tuas Sth Ave 3","Tuas",-2.07914113097804
103.628955,1.314358333,4.51712913610666e-06,0.000412318530754198,2.19526887935952e-17,0.125,"26269","Bef Tuas Sth Ave 4","Tuas Sth Ave 3","Tuas",-2.07902479101007
103.6278419,1.311334252,4.51712913610666e-06,0.000274851729108533,1.98154717709973e-17,0.125,"26279","Aft Tuas Sth Ave 4","Tuas Sth Ave 3","Tuas",-2.07916221059661
103.6268207,1.308545754,3.0114194240711e-06,0.000137412218853923,1.09702152034899e-17,0.125,"26289","Aft Tuas Sth St 2","Tuas Sth Ave 3","Tuas",-2.07930112748629
103.6255635,1.305109544,0,0,2.35299091388948e-17,0,"26299","Bef Tuas Sth Ave 6","Tuas Sth Ave 3","Tuas",-Inf
103.6297812,1.302288265,5.87226787693865e-05,0.000824882683843159,2.43212796538515e-17,0.125,"26311","Aft Tuas Sth Ave 6","Tuas Sth Ave 5","Tuas",-2.07855827807008
103.6311689,1.306039533,5.26998399212443e-05,0.000687334008147425,1.71670104242916e-17,0.125,"26321","Bef Tuas Sth St 2","Tuas Sth Ave 5","Tuas",-2.07870174532619
103.6321343,1.308699576,4.51712913610666e-05,0.000549812623774683,1.76051957796886e-17,0.125,"26331","RS Components","Tuas Sth Ave 5","Tuas",-2.07884670987647
103.6299385,1.311939692,3.61370330888532e-05,0.000412318530754198,1.88929001930152e-17,0.125,"26349","Tuas Technology Pk","Tuas Sth Ave 4","Tuas",-2.07899317174885
103.6230858,1.298469994,0,0.00261549895318313,0,0.125,"26369","See Hup Seng","Tuas Sth Ave 3","Tuas",-2.07682945719165
103.6219215,1.293873807,1.355138740832e-05,0.00247759549590222,1.25781881147269e-17,0.125,"26379","Yong Nam","Tuas Sth Ave 3","Tuas",-2.07695345906791
103.6245338,1.290550809,2.55970651046044e-05,0.00233971932897231,1.45676413599187e-17,0.125,"26389","Bef Tuas Sth Ave 5","Tuas Sth Ave 3","Tuas",-2.07707895849467
103.6274603,1.28949499,3.61370330888532e-05,0.00220187045250755,2.16430832192268e-17,0.125,"26399","Aft Tuas View Cres","Tuas Sth Ave 3","Tuas",-2.07720595541138
103.6301987,1.289129093,4.51712913610666e-05,0.00206404886661546,5.52429522513571e-18,0.125,"26409","Multico","Tuas Sth Ave 3","Tuas",-2.07733444976429
103.6330196,1.288919373,5.26998399212443e-05,0.00192625457139687,2.92400160852997e-17,0.125,"26419","Aft Tuas View Circuit","Tuas Sth Ave 3","Tuas",-2.07746444150645
103.6358691,1.2886975,5.87226787693865e-05,0.00178848756694608,3.46582025764772e-17,0.125,"26429","Bef Tuas Sth Ave 9","Tuas Sth Ave 3","Tuas",-2.07759593059773
103.6361912,1.29448159,6.77569370415998e-05,0.0013753502990465,2.77647740985608e-17,0.125,"26431","Aft Tuas Sth Ave 9","Tuas Sth Ave 8","Tuas",-2.07799938166706
103.6329657,1.295689275,6.77569370415998e-05,0.00123769245847984,3.58490770161738e-17,0.125,"26441","Bef Tuas Sth Ave 7","Tuas Sth Ave 8","Tuas",-2.07813685988961
103.6297779,1.296897702,6.62512273295643e-05,0.00110006190905473,2.53886355434224e-17,0.125,"26451","Bef Tuas Sth Ave 5","Tuas Sth Ave 8","Tuas",-2.07827583536269
103.6287678,1.299464722,6.32398079054932e-05,0.000962458650826294,2.32835364237611e-17,0.125,"26461","Aft Tuas Sth Ave 8","Tuas Sth Ave 5","Tuas",-2.07841630808701
103.6861094,1.355863346,0,0,0,0,"27011","Blk 55","Nanyang Cres","Western Water Catchment",-Inf
103.6819292,1.353241389,0,0,0,0,"27021","Hall 15","Nanyang Cres","Western Water Catchment",-Inf
103.6805175,1.351868157,0,0,0,0,"27031","Hall 12","Nanyang Cres","Western Water Catchment",-Inf
103.6786425,1.350719362,0,0,0,0,"27041","CP 7","Nanyang Cres","Western Water Catchment",-Inf
103.6766581,1.348453333,0,0,0,0,"27051","NIE Lib","Nanyang Cres","Western Water Catchment",-Inf
103.6838708,1.349847221,1.355138740832e-05,0.000824882683843159,1.79578752290345e-17,0.125,"27061","Opp Blk 41","Nanyang Dr","Western Water Catchment",-2.07860344772915
103.6841844,1.350089722,0,0,0,0,"27069","Blk 41","Nanyang Dr","Western Water Catchment",-Inf
103.6845277,1.355075335,0,0,0,0,"27071","Nanyang Crescent Hall","Nanyang Cres","Western Water Catchment",-Inf
103.703885,1.34911,0.0151933638492947,0.000962458650826294,1.13208902899227e-07,0.125,"27091","Opp Blk 271 CP","Jln Bahar","Jurong West",-2.06340033208127
103.70361,1.350236894,0.0157361722004836,0.982990512159986,2.20935631146575e-17,0.125,"27099","Blk 271 CP","Jln Bahar","Jurong West",-1.37922183433825
103.7011164,1.352594722,0.0130274004285316,0.000824882683843159,7.70254534115812e-08,0.125,"27101","Opp Westwood Sec Sch","Jln Bahar","Jurong West",-2.06567364830435
103.7008231,1.353094722,0.0134926647295506,0.983318192179918,3.03924437900233e-17,0.125,"27109","Westwood Sec Sch","Jln Bahar","Jurong West",-1.38126779569416
103.6952128,1.356823056,0.0108599312980564,0.000687334008147425,5.24068367177789e-08,0.125,"27121","Bef Nanyang Ave","Jln Bahar","Western Water Catchment",-2.06795300564069
103.6951604,1.357332172,0.0112476515489056,0.983645840360155,2.46965804887304e-17,0.125,"27129","Opp Nanyang Ave","Jln Bahar","Western Water Catchment",-1.38332018957164
103.6885297,1.34194,0.0109133839928337,0.977316991403286,7.64110808302004e-09,0.125,"27131","Blk 932","Jurong West St 91","Jurong West",-1.38684640032559
103.6889815,1.342027461,0,0,0,0,"27139","Blk 934","Jurong West St 91","Jurong West",-Inf
103.6877997,1.339675467,0.0110654606737493,0.978259403479968,3.53723329394993e-09,0.125,"27141","Blk 920","Jurong West St 91","Jurong West",-1.38621948283002
103.688758,1.339065251,0,0,0,0,"27149","Juying Pr Sch","Jurong West St 91","Jurong West",-Inf
103.6900514,1.340337778,0.0111414990142071,0.97873100872352,2.4066746807386e-09,0.125,"27159","Blk 924","Jurong West St 92","Jurong West",-1.38590591501394
103.6942446,1.356931032,0,0,0,0,"27169","Bef Jln Bahar","Nanyang Ave","Western Water Catchment",-Inf
103.6916825,1.356045651,0,0,0,0,"27171","Bef Lor Danau","Nanyang Ave","Western Water Catchment",-Inf
103.6917826,1.356184182,0,0,0,0,"27179","Aft Lor Danau","Nanyang Ave","Western Water Catchment",-Inf
103.6890362,1.355875888,0,0,0,0,"27181","PUB Sub-Stn","Nanyang Ave","Western Water Catchment",-Inf
103.6890392,1.356072042,0,0,0,0,"27189","Opp PUB Sub-Stn","Nanyang Ave","Western Water Catchment",-Inf
103.6868575,1.354342168,0,0,0,0,"27199","Hall 11","Nanyang Ave","Western Water Catchment",-Inf
103.6856923,1.351507017,0,0,0,0,"27209","Hall 8","Nanyang Ave","Western Water Catchment",-Inf
103.6805007,1.347931407,1.50570971203555e-05,0.000687334008147425,1.46751683392517e-17,0.125,"27211","Lee Wee Nam Lib","Nanyang Dr","Western Water Catchment",-2.07873938679376
103.6802524,1.347932695,0,0,0,0,"27219","Blk 2","Nanyang Dr","Western Water Catchment",-Inf
103.6785176,1.346231517,1.50570971203555e-05,0.000549812623774683,1.97186456734582e-17,0.125,"27221","Sch Of CEE","Nanyang Dr","Western Water Catchment",-2.07887682316388
103.6792227,1.342079724,1.355138740832e-05,0.000412318530754198,3.43294654916876e-17,0.125,"27231","Sch Of Comm And Info","Nanyang Dr","Western Water Catchment",-2.07901575683342
103.6808938,1.339987266,1.05399679842489e-05,0.000274851729108533,2.93849813542327e-17,0.125,"27241","Hall 7","Nanyang Dr","Western Water Catchment",-2.0791561878031
103.6842061,1.341622696,6.02283884814221e-06,0.000137412218853923,2.85335091532775e-17,0.125,"27251","Yunnan Gdn","Nanyang Dr","Western Water Catchment",-2.07929811608046
103.6863209,1.343320114,0,0,3.41129342596512e-17,0,"27261","Hall 4","Nanyang Dr","Western Water Catchment",-Inf
103.6913205,1.34199989,0.0108373456523759,0.976846184119725,1.1230592397419e-08,0.125,"27271","Blk 962","Jurong West St 91","Jurong West",-1.38715974948022
103.6911929,1.34210239,0.0112175373546649,0.979202880404594,1.6374614060793e-09,0.125,"27279","Blk 953","Jurong West St 91","Jurong West",-1.38559227467766
103.6878056,1.345655,0,0.00123769245847984,0,0.125,"27281","Hall 1","Lien Ying Chow Dr","Western Water Catchment",-2.07820461453125
103.6864993,1.347722674,6.02283884814221e-06,0.00110006190905473,9.65670898888889e-18,0.125,"27291","Opp Hall 6","Lien Ying Chow Dr","Western Water Catchment",-2.0783360615748
