,YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,ORIGIN_PT_CODE,DESTINATION_PT_CODE,TOTAL_TRIPS,BusStopCode_x,RoadName_Origin,Description_Origin,Planning_Area_Origin,Latitude_Origin,Longitude_Origin,BusStopCode_y,RoadName_Destination,Description_Destination,Planning_Area_Destination,Latitude_Destination,Longitude_Destination
104,2020-01,WEEKDAY,19,BUS,67371,65031,1080,67371.0,Anchorvale Rd,Blk 313 CP,SENGKANG,1.39259972198676,103.88713972197542,65031.0,Punggol Rd,Blk 227D,SENGKANG,1.3871114438572698,103.90167760841291
105,2020-01,WEEKENDS/HOLIDAY,19,BUS,67371,65031,540,67371.0,Anchorvale Rd,Blk 313 CP,SENGKANG,1.39259972198676,103.88713972197542,65031.0,Punggol Rd,Blk 227D,SENGKANG,1.3871114438572698,103.90167760841291
106,2020-01,WEEKDAY,17,BUS,1311,71119,380,1311.0,Kallang Rd,Lavender Stn Exit B,KALLANG,1.3070916463394,103.86219695240972,71119.0,Ubi Ave 1,Opp Blk 343,GEYLANG,1.32680124825187,103.90021869264116
107,2020-01,WEEKENDS/HOLIDAY,17,BUS,1311,71119,100,1311.0,Kallang Rd,Lavender Stn Exit B,KALLANG,1.3070916463394,103.86219695240972,71119.0,Ubi Ave 1,Opp Blk 343,GEYLANG,1.32680124825187,103.90021869264116
108,2020-01,WEEKDAY,11,BUS,84521,76219,20,84521.0,Bedok Nth Ave 3,Blk 506,BEDOK,1.33230500002897,103.93393805556472,76219.0,Tampines Ave 7,Blk 230E,TAMPINES,1.35644168689504,103.95114418566536
109,2020-01,WEEKDAY,22,BUS,78101,65289,160,78101.0,Pasir Ris Dr 3,Opp Downtown East,PASIR RIS,1.37506644391944,103.95404801695992,65289.0,Punggol Ctrl,Opp Punggol Sec/Blk 195E,PUNGGOL,1.40173746082241,103.90762981656073
110,2020-01,WEEKENDS/HOLIDAY,22,BUS,78101,65289,20,78101.0,Pasir Ris Dr 3,Opp Downtown East,PASIR RIS,1.37506644391944,103.95404801695992,65289.0,Punggol Ctrl,Opp Punggol Sec/Blk 195E,PUNGGOL,1.40173746082241,103.90762981656073
111,2020-01,WEEKDAY,14,BUS,83079,60031,20,83079.0,Changi Rd,Bef Siglap Plain,BEDOK,1.31976833302337,103.91505416701378,60031.0,Kallang Bahru,BEF GEYLANG BAHRU STN,KALLANG,1.3204097072077,103.87007832529531
112,2020-01,WEEKENDS/HOLIDAY,14,BUS,83079,60031,40,83079.0,Changi Rd,Bef Siglap Plain,BEDOK,1.31976833302337,103.91505416701378,60031.0,Kallang Bahru,BEF GEYLANG BAHRU STN,KALLANG,1.3204097072077,103.87007832529531
113,2020-01,WEEKDAY,17,BUS,63301,66381,940,63301.0,Lor Ah Soo,Paya Lebar Girls' Sch,HOUGANG,1.3514947318673198,103.88531199399269,66381.0,S'goon Ave 2,Opp S'Goon Stn Exit F,SERANGOON,1.35020472197618,103.87122527801796
114,2020-01,WEEKENDS/HOLIDAY,17,BUS,63301,66381,140,63301.0,Lor Ah Soo,Paya Lebar Girls' Sch,HOUGANG,1.3514947318673198,103.88531199399269,66381.0,S'goon Ave 2,Opp S'Goon Stn Exit F,SERANGOON,1.35020472197618,103.87122527801796
115,2020-01,WEEKDAY,0,BUS,81029,52129,40,81029.0,Geylang Rd,Aft Lor 28 Geylang,GEYLANG,1.313616389,103.8849306,52129.0,Jln Bahagia,Blk 29,NOVENA,1.32544666698102,103.85938111100755
116,2020-01,WEEKENDS/HOLIDAY,0,BUS,81029,52129,20,81029.0,Geylang Rd,Aft Lor 28 Geylang,GEYLANG,1.313616389,103.8849306,52129.0,Jln Bahagia,Blk 29,NOVENA,1.32544666698102,103.85938111100755
117,2020-01,WEEKENDS/HOLIDAY,12,BUS,28521,27521,40,28521.0,Jurong West Ave 1,Blk 457,JURONG WEST,1.35097548065061,103.72120042369095,27521.0,Jurong West St 93,Blk 986 CP,JURONG WEST,1.3368089664846,103.6940617442156
118,2020-01,WEEKDAY,12,BUS,28521,27521,100,28521.0,Jurong West Ave 1,Blk 457,JURONG WEST,1.35097548065061,103.72120042369095,27521.0,Jurong West St 93,Blk 986 CP,JURONG WEST,1.3368089664846,103.6940617442156
119,2020-01,WEEKDAY,22,BUS,46009,46399,60,46009.0,Woodlands Sq,W'Lands Temp Int,WOODLANDS,1.4376279009081498,103.7864999963898,46399.0,Woodlands Ave 7,Aft 888 Plaza,WOODLANDS,1.43896035246776,103.7942370510925
120,2020-01,WEEKENDS/HOLIDAY,22,BUS,46399,46009,1640,46399.0,Woodlands Ave 7,Aft 888 Plaza,WOODLANDS,1.43896035246776,103.7942370510925,46009.0,Woodlands Sq,W'Lands Temp Int,WOODLANDS,1.4376279009081498,103.7864999963898
121,2020-01,WEEKDAY,22,BUS,46399,46009,3080,46399.0,Woodlands Ave 7,Aft 888 Plaza,WOODLANDS,1.43896035246776,103.7942370510925,46009.0,Woodlands Sq,W'Lands Temp Int,WOODLANDS,1.4376279009081498,103.7864999963898
122,2020-01,WEEKENDS/HOLIDAY,22,BUS,46009,46399,40,46009.0,Woodlands Sq,W'Lands Temp Int,WOODLANDS,1.4376279009081498,103.7864999963898,46399.0,Woodlands Ave 7,Aft 888 Plaza,WOODLANDS,1.43896035246776,103.7942370510925
123,2020-01,WEEKDAY,16,BUS,13051,70171,60,13051.0,River Valley Rd,Opp Valley Pt,TANGLIN,1.2933430590635602,103.82636562090548,70171.0,Circuit Rd,Blk 77,GEYLANG,1.32833666697134,103.8854713890276
124,2020-01,WEEKDAY,6,BUS,82071,62041,20,82071.0,Tg Katong Rd,Opp Tg Katong Girls' Sch,MARINE PARADE,1.30725334418948,103.89541128171983,62041.0,Upp Paya Lebar Rd,Opp Bethany Presby Ch,SERANGOON,1.3483829232168,103.88018488884607
125,2020-01,WEEKDAY,10,BUS,58399,58299,60,58399.0,Sembawang Ave,Opp Blk 303,SEMBAWANG,1.44399912458783,103.822564665947,58299.0,Sembawang Dr,Blk 328,SEMBAWANG,1.44582915331137,103.81968463382916
126,2020-01,WEEKDAY,9,BUS,59061,47829,540,59061.0,Yishun Ave 2,Blk 763,YISHUN,1.42556399229911,103.83495820649408,47829.0,Admiralty Rd West,Sumitomo Bakelite S'pore,SEMBAWANG,1.46054631909982,103.80617388921057
127,2020-01,WEEKENDS/HOLIDAY,9,BUS,59061,47829,40,59061.0,Yishun Ave 2,Blk 763,YISHUN,1.42556399229911,103.83495820649408,47829.0,Admiralty Rd West,Sumitomo Bakelite S'pore,SEMBAWANG,1.46054631909982,103.80617388921057
128,2020-01,WEEKDAY,13,BUS,84669,84049,1880,84669.0,Bedok Sth Ave 3,Blk 73,BEDOK,1.3199411121246498,103.94418156021835,84049.0,New Upp Changi Rd,Blk 27,BEDOK,1.32432719820227,103.93471220144858
129,2020-01,WEEKENDS/HOLIDAY,13,BUS,84669,84049,820,84669.0,Bedok Sth Ave 3,Blk 73,BEDOK,1.3199411121246498,103.94418156021835,84049.0,New Upp Changi Rd,Blk 27,BEDOK,1.32432719820227,103.93471220144858
130,2020-01,WEEKENDS/HOLIDAY,13,BUS,20171,20219,40,20171.0,West Coast Rd,Opp Blk 47,JURONG EAST,1.31967681449311,103.73984434693504,20219.0,Teban Gdns Rd,Opp Blk 41,JURONG EAST,1.32205689998871,103.74143326706027
131,2020-01,WEEKDAY,13,BUS,20171,20219,60,20171.0,West Coast Rd,Opp Blk 47,JURONG EAST,1.31967681449311,103.73984434693504,20219.0,Teban Gdns Rd,Opp Blk 41,JURONG EAST,1.32205689998871,103.74143326706027
132,2020-01,WEEKENDS/HOLIDAY,21,BUS,10231,10191,100,10231.0,Ganges Ave,Blk 51 CP,BUKIT MERAH,1.29041850946952,103.82788100149521,10191.0,Tiong Bahru Rd,Blk 78,BUKIT MERAH,1.28860026020096,103.81903121724014
133,2020-01,WEEKDAY,21,BUS,10231,10191,180,10231.0,Ganges Ave,Blk 51 CP,BUKIT MERAH,1.29041850946952,103.82788100149521,10191.0,Tiong Bahru Rd,Blk 78,BUKIT MERAH,1.28860026020096,103.81903121724014
134,2020-01,WEEKDAY,23,BUS,58541,56039,40,58541.0,Canberra Link,Opp Canberra Stn,SEMBAWANG,1.44284,103.830351,56039.0,Upp Thomson Rd,Aft Yio Chu Kang Rd,ANG MO KIO,1.37673055602474,103.82848388900507
135,2020-01,WEEKDAY,0,BUS,81081,70151,60,81081.0,Aljunied Rd,Opp Aljunied Stn,GEYLANG,1.31621665907428,103.88168156879213,70151.0,Merpati Rd,Aft Jln Anggerek,GEYLANG,1.3276837427956498,103.8809633442231
136,2020-01,WEEKENDS/HOLIDAY,0,BUS,81081,70151,40,81081.0,Aljunied Rd,Opp Aljunied Stn,GEYLANG,1.31621665907428,103.88168156879213,70151.0,Merpati Rd,Aft Jln Anggerek,GEYLANG,1.3276837427956498,103.8809633442231
137,2020-01,WEEKDAY,14,BUS,60179,10111,60,60179.0,Bendemeer Rd,MOM Svcs Ctr,KALLANG,1.32634025655419,103.86834025123764,10111.0,Jln Bt Merah,Opp Blk 28,BUKIT MERAH,1.28592835098556,103.80935410958449
138,2020-01,WEEKDAY,11,BUS,92159,80219,160,92159.0,East Coast Rd,ST. PATRICK'S SCH,BEDOK,1.309748,103.9166295,80219.0,Nicoll Highway,Natl Stadium,KALLANG,1.30674381370885,103.875264139574
139,2020-01,WEEKDAY,13,BUS,84051,96181,40,84051.0,New Upp Changi Rd,Bedok Sports Cplx,BEDOK,1.32520077474542,103.93890484697742,96181.0,Simei Rd,Blk 151,TAMPINES,1.34563053684832,103.95770528781158
140,2020-01,WEEKENDS/HOLIDAY,13,BUS,84051,96181,40,84051.0,New Upp Changi Rd,Bedok Sports Cplx,BEDOK,1.32520077474542,103.93890484697742,96181.0,Simei Rd,Blk 151,TAMPINES,1.34563053684832,103.95770528781158
141,2020-01,WEEKENDS/HOLIDAY,11,BUS,20191,14139,60,20191.0,Pandan Gdns,Blk 407,JURONG EAST,1.31924166701026,103.74845638901053,14139.0,Telok Blangah Rd,Bef Seah Im Rd,BUKIT MERAH,1.2686352773503,103.81546952380808
142,2020-01,WEEKDAY,11,BUS,20191,14139,100,20191.0,Pandan Gdns,Blk 407,JURONG EAST,1.31924166701026,103.74845638901053,14139.0,Telok Blangah Rd,Bef Seah Im Rd,BUKIT MERAH,1.2686352773503,103.81546952380808
143,2020-01,WEEKDAY,13,BUS,28249,16229,20,28249.0,Jurong Town Hall Rd,Jurong East Lib,JURONG EAST,1.3326049999999998,103.739045,16229.0,West Coast Highway,Haw Par Villa Stn,QUEENSTOWN,1.2830090731877,103.78159959377588
144,2020-01,WEEKENDS/HOLIDAY,13,BUS,28249,16229,20,28249.0,Jurong Town Hall Rd,Jurong East Lib,JURONG EAST,1.3326049999999998,103.739045,16229.0,West Coast Highway,Haw Par Villa Stn,QUEENSTOWN,1.2830090731877,103.78159959377588
145,2020-01,WEEKDAY,19,BUS,7351,7231,180,7351.0,Lavender St,ARC 380,KALLANG,1.31351833300073,103.86054527803076,7231.0,Kitchener Rd,Bef Tai Hoe Hotel,KALLANG,1.309658889,103.8573711
146,2020-01,WEEKDAY,13,BUS,21391,27131,400,21391.0,Boon Lay Ave,River Valley High Sch,JURONG WEST,1.3448506422193798,103.70847936082643,27131.0,Jurong West St 91,Blk 932,JURONG WEST,1.34193999997072,103.68852972197149
147,2020-01,WEEKENDS/HOLIDAY,13,BUS,21391,27131,120,21391.0,Boon Lay Ave,River Valley High Sch,JURONG WEST,1.3448506422193798,103.70847936082643,27131.0,Jurong West St 91,Blk 932,JURONG WEST,1.34193999997072,103.68852972197149
148,2020-01,WEEKENDS/HOLIDAY,11,BUS,72051,64421,20,72051.0,Kaki Bt Ave 1,Kaki Bt Ind Est,BEDOK,1.33343973211343,103.90412516288116,64421.0,Hougang Ave 10,Blk 421,HOUGANG,1.37505042808455,103.89511829229477
149,2020-01,WEEKDAY,15,BUS,70149,80071,20,70149.0,MacPherson Rd,MacPherson Green Condo,TOA PAYOH,1.33291249995394,103.88646305557552,80071.0,Sims Ave,Yi Xiu Fty Bldg,GEYLANG,1.31380009198455,103.8765539400638
150,2020-01,WEEKDAY,13,BUS,63099,63061,820,63099.0,Hougang Ave 3,Blk 106,HOUGANG,1.35357948490597,103.89097410968796,63061.0,Upp S'goon Rd,Opp Blk 25,HOUGANG,1.36623834226067,103.89129134480065
151,2020-01,WEEKENDS/HOLIDAY,13,BUS,63099,63061,440,63099.0,Hougang Ave 3,Blk 106,HOUGANG,1.35357948490597,103.89097410968796,63061.0,Upp S'goon Rd,Opp Blk 25,HOUGANG,1.36623834226067,103.89129134480065
152,2020-01,WEEKDAY,16,BUS,70031,7369,18,70031.0,Aljunied Rd,Opp Aljunied Pk,GEYLANG,1.3292670732562,103.87941087761013,7369.0,Lavender St,Aft Kallang Bahru,KALLANG,1.31140805601851,103.86237888899063
153,2020-01,WEEKDAY,17,BUS,59069,7518,252,59069.0,Yishun Ave 2,Opp Blk 757,YISHUN,1.42657294826877,103.83536957259516,7518.0,Bencoolen St,OPP NAFA CAMPUS 3,ROCHOR,1.30095828368506,103.85211175034802
154,2020-01,WEEKENDS/HOLIDAY,17,BUS,59069,7518,126,59069.0,Yishun Ave 2,Opp Blk 757,YISHUN,1.42657294826877,103.83536957259516,7518.0,Bencoolen St,OPP NAFA CAMPUS 3,ROCHOR,1.30095828368506,103.85211175034802
155,2020-01,WEEKDAY,17,BUS,21669,20039,40,21669.0,Yuan Ching Rd,Opp Blk 134D,JURONG EAST,1.34134214489014,103.7220951930324,20039.0,AYE,Opp The Infiniti,CLEMENTI,1.32102499760642,103.75471510655736
156,2020-01,WEEKDAY,21,BUS,70259,82089,260,70259.0,Paya Lebar Rd,Macpherson Stn Exit B,GEYLANG,1.32498730068675,103.89080428753107,82089.0,Tg Katong Rd,Aft Ipoh Lane,GEYLANG,1.31086356037133,103.89430403711836
157,2020-01,WEEKENDS/HOLIDAY,21,BUS,70259,82089,100,70259.0,Paya Lebar Rd,Macpherson Stn Exit B,GEYLANG,1.32498730068675,103.89080428753107,82089.0,Tg Katong Rd,Aft Ipoh Lane,GEYLANG,1.31086356037133,103.89430403711836
158,2020-01,WEEKDAY,11,BUS,46641,58371,420,46641.0,Woodlands Ave 5,Blk 894C,WOODLANDS,1.43537882843176,103.79002659369448,58371.0,Sembawang Cres,Bet Blks 325/326,SEMBAWANG,1.44449009584233,103.8190895319006
159,2020-01,WEEKENDS/HOLIDAY,11,BUS,46641,58371,20,46641.0,Woodlands Ave 5,Blk 894C,WOODLANDS,1.43537882843176,103.79002659369448,58371.0,Sembawang Cres,Bet Blks 325/326,SEMBAWANG,1.44449009584233,103.8190895319006
160,2020-01,WEEKENDS/HOLIDAY,8,BUS,75071,76129,40,75071.0,Tampines Ave 3,Opp Blk 819,TAMPINES,1.34893303477474,103.93654250213598,76129.0,Tampines Ave 4,St. Hilda's Sec Sch,TAMPINES,1.34988214931301,103.93791583710508
161,2020-01,WEEKDAY,8,BUS,75071,76129,80,75071.0,Tampines Ave 3,Opp Blk 819,TAMPINES,1.34893303477474,103.93654250213598,76129.0,Tampines Ave 4,St. Hilda's Sec Sch,TAMPINES,1.34988214931301,103.93791583710508
162,2020-01,WEEKDAY,15,BUS,3111,62031,60,3111.0,Robinson Rd,Aft Capital Twr,DOWNTOWN CORE,1.2778259536078995,103.8481011719729,62031.0,Upp Paya Lebar Rd,Bef How Sun Rd,HOUGANG,1.34521001044775,103.88171014272702
163,2020-01,WEEKDAY,13,BUS,28651,53339,20,28651.0,Toh Guan Rd,Opp IMM Bldg,JURONG EAST,1.33515192012369,103.74794188238829,53339.0,Sin Ming Ave,Opp Bright Hill Tp,BISHAN,1.36312998205072,103.83678361109051
164,2020-01,WEEKENDS/HOLIDAY,20,BUS,9179,2051,8,9179.0,Orchard Rd,Royal Thai Embassy,ORCHARD,1.30587966240898,103.83049004618626,2051.0,Raffles Ave,The Float @ Marina Bay,DOWNTOWN CORE,1.2895030556082,103.85903388899315
165,2020-01,WEEKDAY,23,BUS,10009,28441,20,10009.0,Bt Merah Ctrl,Bt Merah Int,BUKIT MERAH,1.28210155945393,103.81722480263164,28441.0,Jurong East Ctrl,Seventh-Day Advent Ch,JURONG EAST,1.33576638902918,103.73884916698128
166,2020-01,WEEKENDS/HOLIDAY,17,BUS,70129,52079,120,70129.0,MacPherson Rd,Opp Jln Muhibbah,GEYLANG,1.33157543468156,103.88058185579888,52079.0,Jln Toa Payoh,Opp Trellis Twrs,NOVENA,1.3293147715844298,103.84382885735748
167,2020-01,WEEKDAY,17,BUS,70129,52079,180,70129.0,MacPherson Rd,Opp Jln Muhibbah,GEYLANG,1.33157543468156,103.88058185579888,52079.0,Jln Toa Payoh,Opp Trellis Twrs,NOVENA,1.3293147715844298,103.84382885735748
168,2020-01,WEEKDAY,8,BUS,15169,10009,620,15169.0,Pasir Panjang Rd,Harbourside Ind Bldg 2,QUEENSTOWN,1.27481499269165,103.79673994290195,10009.0,Bt Merah Ctrl,Bt Merah Int,BUKIT MERAH,1.28210155945393,103.81722480263164
169,2020-01,WEEKENDS/HOLIDAY,8,BUS,15169,10009,140,15169.0,Pasir Panjang Rd,Harbourside Ind Bldg 2,QUEENSTOWN,1.27481499269165,103.79673994290195,10009.0,Bt Merah Ctrl,Bt Merah Int,BUKIT MERAH,1.28210155945393,103.81722480263164
170,2020-01,WEEKDAY,7,BUS,44661,3059,1548,44661.0,Jelapang Rd,Blk 532,BUKIT PANJANG,1.38447517162011,103.76499586025827,3059.0,Raffles Quay,One Raffles Quay,DOWNTOWN CORE,1.281111,103.851461
171,2020-01,WEEKDAY,11,BUS,85099,84141,980,85099.0,New Upp Changi Rd,Tanah Merah Stn Exit A,BEDOK,1.32684437763421,103.94645987386455,84141.0,Bedok Sth Rd,OPP LION HME FOR ELDERS,BEDOK,1.32021707852141,103.93816948878941
172,2020-01,WEEKENDS/HOLIDAY,11,BUS,85099,84141,800,85099.0,New Upp Changi Rd,Tanah Merah Stn Exit A,BEDOK,1.32684437763421,103.94645987386455,84141.0,Bedok Sth Rd,OPP LION HME FOR ELDERS,BEDOK,1.32021707852141,103.93816948878941
173,2020-01,WEEKENDS/HOLIDAY,20,BUS,11141,50201,40,11141.0,C'wealth Ave,Queenstown Stn Exit A/D,QUEENSTOWN,1.29463705145492,103.80582510668431,50201.0,Balestier Rd,Shaw Plaza,NOVENA,1.32490472200696,103.85096555600263
174,2020-01,WEEKDAY,20,BUS,11141,50201,100,11141.0,C'wealth Ave,Queenstown Stn Exit A/D,QUEENSTOWN,1.29463705145492,103.80582510668431,50201.0,Balestier Rd,Shaw Plaza,NOVENA,1.32490472200696,103.85096555600263
175,2020-01,WEEKENDS/HOLIDAY,19,BUS,11201,42191,40,11201.0,Holland Rd,CSC Dempsey Clubhse,TANGLIN,1.30692642897557,103.81186453577429,42191.0,Jln Jurong Kechil,Bef Bt Batok East Ave 6,BUKIT TIMAH,1.34642944402637,103.76696388898718
176,2020-01,WEEKENDS/HOLIDAY,10,BUS,16059,9011,54,16059.0,Pasir Panjang Rd,Jamiyah Halfway Hse,QUEENSTOWN,1.28967266173408,103.77594136139506,9011.0,Orchard Turn,Opp Ngee Ann City,ORCHARD,1.30211335092372,103.83431672376757
177,2020-01,WEEKDAY,10,BUS,16059,9011,36,16059.0,Pasir Panjang Rd,Jamiyah Halfway Hse,QUEENSTOWN,1.28967266173408,103.77594136139506,9011.0,Orchard Turn,Opp Ngee Ann City,ORCHARD,1.30211335092372,103.83431672376757
178,2020-01,WEEKDAY,7,BUS,28221,43251,20,28221.0,Jurong Town Hall Rd,Opp Intl Business Pk,JURONG EAST,1.32761805004,103.74494173101616,43251.0,Hillview Ave,Hillbrooks,BUKIT BATOK,1.3585953441179195,103.76319656643706
179,2020-01,WEEKDAY,23,BUS,10131,43091,20,10131.0,Jln Bt Merah,Opp Blk 2,BUKIT MERAH,1.28619141382394,103.80686549059318,43091.0,Upp Bt Timah Rd,Bef Cashew Stn,BUKIT PANJANG,1.36863253283887,103.76474109358476
180,2020-01,WEEKENDS/HOLIDAY,23,BUS,5029,20031,40,5029.0,Sth Bridge Rd,Boat Quay,SINGAPORE RIVER,1.28712283362119,103.84819780822524,20031.0,AYE,The Infiniti,CLEMENTI,1.32055987103977,103.75464677812964
181,2020-01,WEEKDAY,23,BUS,5029,20031,100,5029.0,Sth Bridge Rd,Boat Quay,SINGAPORE RIVER,1.28712283362119,103.84819780822524,20031.0,AYE,The Infiniti,CLEMENTI,1.32055987103977,103.75464677812964
182,2020-01,WEEKENDS/HOLIDAY,13,BUS,11169,4142,18,11169.0,C'wealth Ave,C'Wealth Stn Exit B/C,QUEENSTOWN,1.30270500001823,103.79838166697328,4142.0,Hill St,Armenian Ch,DOWNTOWN CORE,1.2930982644668,103.84965994500729
183,2020-01,WEEKDAY,13,BUS,11169,4142,72,11169.0,C'wealth Ave,C'Wealth Stn Exit B/C,QUEENSTOWN,1.30270500001823,103.79838166697328,4142.0,Hill St,Armenian Ch,DOWNTOWN CORE,1.2930982644668,103.84965994500729
184,2020-01,WEEKENDS/HOLIDAY,16,BUS,67549,68119,20,67549.0,Sengkang East Way,Opp Hockey Stadium,SENGKANG,1.39454660425441,103.88618230819876,68119.0,Jln Kayu,Aft Seletar Camp G,SELETAR,1.4023130608531895,103.87194871751429
185,2020-01,WEEKDAY,8,BUS,68011,67379,100,68011.0,Sengkang West Ave,Bef Jln Kayu,SENGKANG,1.3913169267408,103.87010306973828,67379.0,Anchorvale Rd,Opp Blk 313 CP,SENGKANG,1.3927256179225,103.88700896307408
186,2020-01,WEEKENDS/HOLIDAY,8,BUS,68011,67379,100,68011.0,Sengkang West Ave,Bef Jln Kayu,SENGKANG,1.3913169267408,103.87010306973828,67379.0,Anchorvale Rd,Opp Blk 313 CP,SENGKANG,1.3927256179225,103.88700896307408
187,2020-01,WEEKDAY,13,BUS,92231,10091,320,92231.0,Marine Cres,Blk 34,MARINE PARADE,1.30425500081318,103.9123223933556,10091.0,Jln Bt Merah,Bt Merah Town Ctr,BUKIT MERAH,1.28394108576437,103.81783962251122
188,2020-01,WEEKENDS/HOLIDAY,13,BUS,92231,10091,60,92231.0,Marine Cres,Blk 34,MARINE PARADE,1.30425500081318,103.9123223933556,10091.0,Jln Bt Merah,Bt Merah Town Ctr,BUKIT MERAH,1.28394108576437,103.81783962251122
189,2020-01,WEEKDAY,6,BUS,66529,52361,20,66529.0,S'goon Nth Ave 5,Blk 538,SERANGOON,1.37512174055594,103.87318199195965,52361.0,Lor 6 Toa Payoh,Blk 1,TOA PAYOH,1.33974408909931,103.85298121607643
190,2020-01,WEEKENDS/HOLIDAY,16,BUS,11029,60201,20,11029.0,Queensway,Blk 166,QUEENSTOWN,1.29013472201419,103.80202111098816,60201.0,Upp S'goon Rd,18 Woodsville,TOA PAYOH,1.3293388888600002,103.8683861111429
191,2020-01,WEEKDAY,9,BUS,70151,70021,20,70151.0,Merpati Rd,Aft Jln Anggerek,GEYLANG,1.3276837427956498,103.8809633442231,70021.0,Aljunied Rd,Opp Canossa Convent Pr,GEYLANG,1.32640814876454,103.8803393794142
192,2020-01,WEEKDAY,9,BUS,48059,48131,100,48059.0,Mandai Rd,Opp Mandai Agrotech Pk,CENTRAL WATER CATCHMENT,1.4150210915562702,103.79763214717948,48131.0,Mandai Lake Rd,S'Pore Zoo,CENTRAL WATER CATCHMENT,1.40462388269986,103.78935694475769
193,2020-01,WEEKENDS/HOLIDAY,22,BUS,7231,50031,500,7231.0,Kitchener Rd,Bef Tai Hoe Hotel,KALLANG,1.309658889,103.8573711,50031.0,Thomson Rd,Opp Novena Ch,NOVENA,1.32127307292791,103.84177172353407
194,2020-01,WEEKDAY,22,BUS,7231,50031,840,7231.0,Kitchener Rd,Bef Tai Hoe Hotel,KALLANG,1.309658889,103.8573711,50031.0,Thomson Rd,Opp Novena Ch,NOVENA,1.32127307292791,103.84177172353407
195,2020-01,WEEKENDS/HOLIDAY,22,BUS,62011,67059,20,62011.0,Upp Paya Lebar Rd,Aft Bartley Rd,SERANGOON,1.3421349999944,103.88345100001621,67059.0,Yio Chu Kang Rd,Seletar Hills Est,SERANGOON,1.38705245959807,103.87298447808227
196,2020-01,WEEKENDS/HOLIDAY,20,BUS,60269,3509,8,60269.0,Upp S'goon Rd,Potong Pasir Stn Exit B,TOA PAYOH,1.33099030126892,103.86922890950602,3509.0,Bayfront Ave,Bayfront Stn Exit B/MBS,DOWNTOWN CORE,1.28314999997332,103.86004388891769
197,2020-01,WEEKDAY,20,BUS,60269,3509,32,60269.0,Upp S'goon Rd,Potong Pasir Stn Exit B,TOA PAYOH,1.33099030126892,103.86922890950602,3509.0,Bayfront Ave,Bayfront Stn Exit B/MBS,DOWNTOWN CORE,1.28314999997332,103.86004388891769
198,2020-01,WEEKENDS/HOLIDAY,16,BUS,63399,53079,20,63399.0,Hougang Ave 8,Blk 632,HOUGANG,1.3702233330043605,103.8802849999831,53079.0,Upp Thomson Rd,Flame Tree Pk,BISHAN,1.36082666696977,103.82864333297206
199,2020-01,WEEKDAY,16,BUS,63399,53079,20,63399.0,Hougang Ave 8,Blk 632,HOUGANG,1.3702233330043605,103.8802849999831,53079.0,Upp Thomson Rd,Flame Tree Pk,BISHAN,1.36082666696977,103.82864333297206
200,2020-01,WEEKDAY,15,BUS,44051,45011,80,44051.0,Woodlands Rd,Opp Blk 632 CP,CHOA CHU KANG,1.3844081174412302,103.7580197670318,45011.0,Woodlands Rd,Aft Yew Tee Flyover,SUNGEI KADUT,1.3902154350718,103.75455779683573
201,2020-01,WEEKENDS/HOLIDAY,15,BUS,44051,45011,120,44051.0,Woodlands Rd,Opp Blk 632 CP,CHOA CHU KANG,1.3844081174412302,103.7580197670318,45011.0,Woodlands Rd,Aft Yew Tee Flyover,SUNGEI KADUT,1.3902154350718,103.75455779683573
202,2020-01,WEEKDAY,12,BUS,84039,83079,340,84039.0,New Upp Changi Rd,Bedok Stn Exit A,BEDOK,1.32353645344906,103.9288630020348,83079.0,Changi Rd,Bef Siglap Plain,BEDOK,1.31976833302337,103.91505416701378
203,2020-01,WEEKENDS/HOLIDAY,12,BUS,84039,83079,220,84039.0,New Upp Changi Rd,Bedok Stn Exit A,BEDOK,1.32353645344906,103.9288630020348,83079.0,Changi Rd,Bef Siglap Plain,BEDOK,1.31976833302337,103.91505416701378
204,2020-01,WEEKDAY,23,BUS,92111,84159,40,92111.0,East Coast Rd,Opp Roxy Sq,MARINE PARADE,1.30477657929676,103.90293341562071,84159.0,Bedok Sth Ave 1,Opp Casafina/Temasek JC,BEDOK,1.31664972197451,103.93304055596909
205,2020-01,WEEKENDS/HOLIDAY,11,BUS,82049,40081,20,82049.0,Changi Rd,Joo Chiat Cplx,GEYLANG,1.3163417054851398,103.89891621295055,40081.0,Bt Timah Rd,Stevens Stn,TANGLIN,1.32012951912406,103.82605259642706
206,2020-01,WEEKDAY,11,BUS,82049,40081,20,82049.0,Changi Rd,Joo Chiat Cplx,GEYLANG,1.3163417054851398,103.89891621295055,40081.0,Bt Timah Rd,Stevens Stn,TANGLIN,1.32012951912406,103.82605259642706
207,2020-01,WEEKDAY,18,BUS,28041,44459,480,28041.0,Boon Lay Way,The Synergy,JURONG EAST,1.33008349967851,103.7482836633232,44459.0,Choa Chu Kang Way,Blk 277,CHOA CHU KANG,1.38028731431529,103.74454562435122
208,2020-01,WEEKDAY,20,BUS,45031,46531,20,45031.0,Woodlands Rd,Yew Tee Ind Est,SUNGEI KADUT,1.39623361717149,103.75421868895822,46531.0,Woodlands Ave 3,Blk 173,WOODLANDS,1.43240249999047,103.77751138903015
