"BusStopCode","planning_area","Longitude","Latitude","subzone_name","district"
76169,"TAMPINES",103.9474517,1.352453056,"Tampines East","EAST REGION"
76171,"TAMPINES",103.9504235,1.351779478,"Tampines East","EAST REGION"
76179,"TAMPINES",103.9506957,1.351729389,"Tampines East","EAST REGION"
76181,"TAMPINES",103.9530803,1.3538411,"Tampines East","EAST REGION"
76189,"TAMPINES",103.9527961,1.3537,"Tampines East","EAST REGION"
76191,"TAMPINES",103.9447745,1.356943886,"Tampines East","EAST REGION"
76199,"TAMPINES",103.9453543,1.356600163,"Tampines East","EAST REGION"
76201,"TAMPINES",103.9479674,1.356874994,"Tampines East","EAST REGION"
76209,"TAMPINES",103.9476691,1.356603328,"Tampines East","EAST REGION"
76211,"TAMPINES",103.9510026,1.356746672,"Tampines East","EAST REGION"
76219,"TAMPINES",103.9511442,1.356441687,"Tampines East","EAST REGION"
76221,"TAMPINES",103.9539023,1.356389624,"Tampines East","EAST REGION"
76229,"TAMPINES",103.9535385,1.356140011,"Tampines East","EAST REGION"
76231,"TAMPINES",103.957362,1.35666909,"Tampines East","EAST REGION"
76239,"TAMPINES",103.9575483,1.356492729,"Tampines East","EAST REGION"
76241,"TAMPINES",103.9591706,1.358458027,"Tampines East","EAST REGION"
76249,"TAMPINES",103.9594744,1.358366398,"Tampines East","EAST REGION"
76251,"TAMPINES",103.9582372,1.359708269,"Tampines East","EAST REGION"
76259,"TAMPINES",103.9584245,1.359670158,"Tampines East","EAST REGION"
76261,"TAMPINES",103.9574003,1.361640056,"Tampines East","EAST REGION"
76269,"TAMPINES",103.9573982,1.361878204,"Tampines East","EAST REGION"
76271,"TAMPINES",103.9551834,1.361811672,"Tampines East","EAST REGION"
76279,"TAMPINES",103.9550458,1.361885607,"Tampines East","EAST REGION"
76281,"TAMPINES",103.9384863,1.347583738,"Tampines West","EAST REGION"
76289,"TAMPINES",103.9381457,1.347387285,"Tampines West","EAST REGION"
76291,"TAMPINES",103.9512076,1.348833044,"Tampines East","EAST REGION"
76301,"TAMPINES",103.9535439,1.349070012,"Tampines East","EAST REGION"
76311,"TAMPINES",103.9553566,1.357915015,"Tampines East","EAST REGION"
76319,"TAMPINES",103.9555871,1.357650053,"Tampines East","EAST REGION"
76329,"TAMPINES",103.9498962,1.346445017,"Tampines East","EAST REGION"
76339,"TAMPINES",103.9469842,1.345471667,"Tampines East","EAST REGION"
76341,"TAMPINES",103.9553501,1.359763051,"Tampines East","EAST REGION"
76349,"TAMPINES",103.9555657,1.360385137,"Tampines East","EAST REGION"
76351,"TAMPINES",103.9530913,1.362138224,"Tampines East","EAST REGION"
76359,"TAMPINES",103.9521788,1.362091681,"Tampines East","EAST REGION"
76361,"TAMPINES",103.9503227,1.36002525,"Tampines East","EAST REGION"
76369,"TAMPINES",103.9502227,1.360256427,"Tampines East","EAST REGION"
76371,"TAMPINES",103.9542753,1.358528395,"Tampines East","EAST REGION"
76391,"TAMPINES",103.9475411,1.358443768,"Tampines East","EAST REGION"
76399,"TAMPINES",103.9472334,1.358622568,"Tampines East","EAST REGION"
76401,"TAMPINES",103.9508617,1.355013333,"Tampines East","EAST REGION"
76409,"TAMPINES",103.9507955,1.354846709,"Tampines East","EAST REGION"
76411,"TAMPINES",103.9574275,1.353850014,"Tampines East","EAST REGION"
76419,"TAMPINES",103.9564853,1.353662435,"Tampines East","EAST REGION"
76421,"TAMPINES",103.9598719,1.353841243,"Tampines East","EAST REGION"
76429,"TAMPINES",103.959589,1.353692221,"Tampines East","EAST REGION"
76431,"TAMPINES",103.9612131,1.353726389,"Tampines East","EAST REGION"
76439,"TAMPINES",103.9626053,1.352881667,"Tampines East","EAST REGION"
76441,"TAMPINES",103.9610519,1.352195034,"Tampines East","EAST REGION"
76449,"TAMPINES",103.9611301,1.352075082,"Tampines East","EAST REGION"
76451,"TAMPINES",103.9592861,1.35220341,"Tampines East","EAST REGION"
76459,"TAMPINES",103.9587319,1.352080031,"Tampines East","EAST REGION"
76461,"TAMPINES",103.9598183,1.356109722,"Tampines East","EAST REGION"
76469,"TAMPINES",103.9598505,1.356303394,"Tampines East","EAST REGION"
76471,"TAMPINES",103.951345,1.358553021,"Tampines East","EAST REGION"
76511,"TAMPINES",103.9394263,1.359407289,"Tampines East","EAST REGION"
76519,"TAMPINES",103.9392187,1.359206245,"Tampines East","EAST REGION"
76521,"TAMPINES",103.940775,1.357468889,"Tampines East","EAST REGION"
76529,"TAMPINES",103.9405089,1.357528889,"Tampines East","EAST REGION"
76541,"TAMPINES",103.9405313,1.3602318,"Tampines East","EAST REGION"
76549,"TAMPINES",103.9406135,1.36042787,"Tampines North","EAST REGION"
76551,"TAMPINES",103.943599,1.355401,"Tampines East","EAST REGION"
76559,"TAMPINES",103.943569,1.355625,"Tampines East","EAST REGION"
77009,"PASIR RIS",103.9502124,1.373722402,"Pasir Ris Central","EAST REGION"
77011,"PASIR RIS",103.9426659,1.3737649,"Pasir Ris Central","EAST REGION"
77019,"PASIR RIS",103.9435108,1.3737108,"Pasir Ris Central","EAST REGION"
77021,"PASIR RIS",103.9455728,1.372663,"Pasir Ris Central","EAST REGION"
77029,"PASIR RIS",103.9459778,1.3727496,"Pasir Ris Central","EAST REGION"
77031,"PASIR RIS",103.9483811,1.371163371,"Pasir Ris Central","EAST REGION"
77039,"PASIR RIS",103.9483486,1.371591187,"Pasir Ris Central","EAST REGION"
77041,"PASIR RIS",103.9513045,1.369448546,"Pasir Ris Central","EAST REGION"
77049,"PASIR RIS",103.9515831,1.36963557,"Pasir Ris Central","EAST REGION"
77051,"PASIR RIS",103.9550853,1.369085045,"Pasir Ris Drive","EAST REGION"
77059,"PASIR RIS",103.9550634,1.36936139,"Pasir Ris Drive","EAST REGION"
77061,"PASIR RIS",103.9404132,1.373772168,"Pasir Ris West","EAST REGION"
77069,"PASIR RIS",103.9408118,1.374149728,"Pasir Ris West","EAST REGION"
77071,"PASIR RIS",103.941279,1.378109454,"Pasir Ris West","EAST REGION"
77079,"PASIR RIS",103.9414526,1.377286648,"Pasir Ris West","EAST REGION"
77081,"PASIR RIS",103.9426525,1.380269984,"Pasir Ris West","EAST REGION"
77089,"PASIR RIS",103.9426865,1.380056688,"Pasir Ris West","EAST REGION"
77091,"PASIR RIS",103.9454714,1.380426378,"Pasir Ris West","EAST REGION"
77099,"PASIR RIS",103.9463792,1.380421389,"Pasir Ris West","EAST REGION"
77101,"PASIR RIS",103.9482518,1.380734713,"Pasir Ris West","EAST REGION"
77109,"PASIR RIS",103.9482622,1.380526387,"Pasir Ris West","EAST REGION"
77111,"PASIR RIS",103.9463809,1.382198359,"Pasir Ris West","EAST REGION"
77119,"PASIR RIS",103.9465791,1.382227759,"Pasir Ris Park","EAST REGION"
77129,"PASIR RIS",103.9437463,1.383963048,"Pasir Ris Park","EAST REGION"
77131,"PASIR RIS",103.9465213,1.375583564,"Pasir Ris Central","EAST REGION"
77139,"PASIR RIS",103.946498,1.375180893,"Pasir Ris Central","EAST REGION"
77141,"PASIR RIS",103.9452982,1.37380309,"Pasir Ris Central","EAST REGION"
77161,"PASIR RIS",103.9365757,1.377524923,"Pasir Ris West","EAST REGION"
77169,"PASIR RIS",103.936332,1.376943247,"Pasir Ris West","EAST REGION"
77171,"PASIR RIS",103.9506476,1.372761337,"Pasir Ris Central","EAST REGION"
77179,"PASIR RIS",103.9508126,1.372543325,"Pasir Ris Central","EAST REGION"
77181,"PASIR RIS",103.9410993,1.375911473,"Pasir Ris West","EAST REGION"
77189,"PASIR RIS",103.9412491,1.375556401,"Pasir Ris West","EAST REGION"
77191,"PASIR RIS",103.9460282,1.376548076,"Pasir Ris Central","EAST REGION"
77199,"PASIR RIS",103.9456657,1.377078031,"Pasir Ris Central","EAST REGION"
77201,"PASIR RIS",103.9427635,1.378640012,"Pasir Ris West","EAST REGION"
77209,"PASIR RIS",103.9427159,1.379029158,"Pasir Ris West","EAST REGION"
77211,"PASIR RIS",103.9409454,1.379991696,"Pasir Ris West","EAST REGION"
77219,"PASIR RIS",103.9406477,1.380576627,"Pasir Ris West","EAST REGION"
77221,"PASIR RIS",103.9383004,1.379545023,"Pasir Ris West","EAST REGION"
77231,"PASIR RIS",103.9384403,1.376705031,"Pasir Ris West","EAST REGION"
77239,"PASIR RIS",103.937932,1.377418308,"Pasir Ris West","EAST REGION"
77241,"PASIR RIS",103.9402726,1.375313315,"Pasir Ris West","EAST REGION"
77249,"PASIR RIS",103.9398611,1.375994395,"Pasir Ris West","EAST REGION"
77251,"PASIR RIS",103.9386443,1.382238342,"Pasir Ris West","EAST REGION"
77259,"PASIR RIS",103.9385586,1.38271636,"Pasir Ris West","EAST REGION"
77261,"PASIR RIS",103.9361588,1.382858117,"Pasir Ris West","EAST REGION"
77269,"PASIR RIS",103.935787,1.382893374,"Pasir Ris Wafer Fab Park","EAST REGION"
77271,"PASIR RIS",103.9349614,1.380589984,"Pasir Ris West","EAST REGION"
77279,"PASIR RIS",103.9346622,1.38079641,"Pasir Ris Wafer Fab Park","EAST REGION"
77281,"PASIR RIS",103.9361873,1.378371667,"Pasir Ris West","EAST REGION"
77289,"PASIR RIS",103.9359653,1.3788976,"Pasir Ris West","EAST REGION"
77291,"PASIR RIS",103.9347603,1.377462791,"Pasir Ris West","EAST REGION"
77301,"PASIR RIS",103.9386448,1.374197657,"Pasir Ris West","EAST REGION"
77309,"PASIR RIS",103.9387448,1.374376397,"Pasir Ris West","EAST REGION"
77311,"PASIR RIS",103.9368653,1.375819531,"Pasir Ris West","EAST REGION"
77319,"PASIR RIS",103.9375417,1.375546667,"Pasir Ris West","EAST REGION"
77321,"PASIR RIS",103.9480265,1.373134772,"Pasir Ris Central","EAST REGION"
77329,"PASIR RIS",103.9476587,1.372831177,"Pasir Ris Central","EAST REGION"
77331,"PASIR RIS",103.9333876,1.378297398,"Pasir Ris West","EAST REGION"
77339,"PASIR RIS",103.9327865,1.378030178,"Pasir Ris Wafer Fab Park","EAST REGION"
77341,"PASIR RIS",103.9484981,1.369738889,"Pasir Ris Central","EAST REGION"
77349,"PASIR RIS",103.9487424,1.370007837,"Pasir Ris Central","EAST REGION"
77351,"PASIR RIS",103.9500885,1.367896097,"Pasir Ris Central","EAST REGION"
77359,"PASIR RIS",103.9500186,1.368088035,"Pasir Ris Central","EAST REGION"
77361,"PASIR RIS",103.9517366,1.368006651,"Pasir Ris Central","EAST REGION"
77369,"PASIR RIS",103.951664,1.368366661,"Pasir Ris Central","EAST REGION"
77371,"PASIR RIS",103.94821,1.374607785,"Pasir Ris Central","EAST REGION"
77379,"PASIR RIS",103.948013,1.374688868,"Pasir Ris Central","EAST REGION"
78049,"PASIR RIS",103.9418058,1.374462782,"Pasir Ris West","EAST REGION"
78051,"PASIR RIS",103.9611812,1.366253108,"Pasir Ris Drive","EAST REGION"
78059,"PASIR RIS",103.9611374,1.366776068,"Pasir Ris Drive","EAST REGION"
78061,"PASIR RIS",103.9584812,1.368243612,"Pasir Ris Drive","EAST REGION"
78069,"PASIR RIS",103.9581584,1.368691685,"Pasir Ris Drive","EAST REGION"
78071,"PASIR RIS",103.9571801,1.370311632,"Pasir Ris Drive","EAST REGION"
78079,"PASIR RIS",103.9569141,1.369950484,"Pasir Ris Drive","EAST REGION"
78081,"PASIR RIS",103.956356,1.373688035,"Pasir Ris Drive","EAST REGION"
78089,"PASIR RIS",103.9560887,1.373611419,"Pasir Ris Drive","EAST REGION"
78091,"PASIR RIS",103.9562471,1.376816179,"Pasir Ris Park","EAST REGION"
78099,"PASIR RIS",103.957088,1.377406601,"Pasir Ris Park","EAST REGION"
78101,"PASIR RIS",103.954048,1.375066444,"Pasir Ris Drive","EAST REGION"
78109,"PASIR RIS",103.9538814,1.375333227,"Pasir Ris Park","EAST REGION"
78111,"PASIR RIS",103.9579863,1.375457812,"Pasir Ris Drive","EAST REGION"
78119,"PASIR RIS",103.9579661,1.37568,"Pasir Ris Park","EAST REGION"
78121,"PASIR RIS",103.9620005,1.374859688,"Pasir Ris Drive","EAST REGION"
78129,"PASIR RIS",103.9621203,1.375131358,"Pasir Ris Park","EAST REGION"
78131,"PASIR RIS",103.9637272,1.373084724,"Pasir Ris Drive","EAST REGION"
78139,"PASIR RIS",103.9639886,1.373218045,"Pasir Ris Park","EAST REGION"
78141,"PASIR RIS",103.9636652,1.370058899,"Pasir Ris Drive","EAST REGION"
78149,"PASIR RIS",103.9641189,1.369701053,"Loyang West","EAST REGION"
78151,"PASIR RIS",103.9607802,1.372394963,"Pasir Ris Drive","EAST REGION"
78159,"PASIR RIS",103.9605378,1.372464739,"Pasir Ris Drive","EAST REGION"
78161,"PASIR RIS",103.9605218,1.369004997,"Pasir Ris Drive","EAST REGION"
78169,"PASIR RIS",103.960248,1.36906973,"Pasir Ris Drive","EAST REGION"
78171,"PASIR RIS",103.9567381,1.367800025,"Pasir Ris Drive","EAST REGION"
78179,"PASIR RIS",103.95648,1.36767,"Pasir Ris Drive","EAST REGION"
78181,"PASIR RIS",103.959058,1.36476142,"Pasir Ris Drive","EAST REGION"
78189,"PASIR RIS",103.95896,1.3646,"Pasir Ris Drive","EAST REGION"
78191,"PASIR RIS",103.9617691,1.36488943,"Pasir Ris Drive","EAST REGION"
78199,"PASIR RIS",103.96189,1.36477,"Pasir Ris Drive","EAST REGION"
78201,"PASIR RIS",103.9620566,1.371346892,"Pasir Ris Drive","EAST REGION"
78209,"PASIR RIS",103.9622142,1.371365031,"Pasir Ris Drive","EAST REGION"
78211,"PASIR RIS",103.9624368,1.367902559,"Pasir Ris Drive","EAST REGION"
78219,"PASIR RIS",103.9632782,1.367256945,"Pasir Ris Drive","EAST REGION"
78221,"PASIR RIS",103.9612256,1.374175177,"Pasir Ris Drive","EAST REGION"
78229,"PASIR RIS",103.9609385,1.374111399,"Pasir Ris Drive","EAST REGION"
78231,"PASIR RIS",103.9598604,1.373443032,"Pasir Ris Drive","EAST REGION"
78241,"PASIR RIS",103.9576532,1.372110009,"Pasir Ris Drive","EAST REGION"
78251,"PASIR RIS",103.9595522,1.378240905,"Pasir Ris Park","EAST REGION"
78259,"PASIR RIS",103.9593658,1.378021153,"Pasir Ris Park","EAST REGION"
78261,"PASIR RIS",103.9606174,1.378658311,"Pasir Ris Park","EAST REGION"
78269,"PASIR RIS",103.9609618,1.378618754,"Pasir Ris Park","EAST REGION"
78271,"PASIR RIS",103.9638335,1.379222548,"Pasir Ris Park","EAST REGION"
78279,"PASIR RIS",103.9642668,1.379235677,"Pasir Ris Park","EAST REGION"
80009,"KALLANG",103.8721634,1.311164222,"Kampong Bugis","CENTRAL REGION"
80011,"KALLANG",103.8673783,1.309727208,"Kallang Bahru","CENTRAL REGION"
80029,"KALLANG",103.867535,1.30941874,"Kampong Bugis","CENTRAL REGION"
80031,"KALLANG",103.8713149,1.311077057,"Boon Keng","CENTRAL REGION"
80039,"KALLANG",103.8714434,1.309923362,"Kampong Bugis","CENTRAL REGION"
80049,"KALLANG",103.8736366,1.310777078,"Kampong Bugis","CENTRAL REGION"
80051,"KALLANG",103.8732619,1.312515,"Boon Keng","CENTRAL REGION"
80069,"GEYLANG",103.8771502,1.312147033,"Aljunied","CENTRAL REGION"
80071,"GEYLANG",103.8765539,1.313800092,"Aljunied","CENTRAL REGION"
80089,"GEYLANG",103.8808052,1.312744836,"Aljunied","CENTRAL REGION"
80091,"GEYLANG",103.8809514,1.314897752,"Aljunied","CENTRAL REGION"
80101,"KALLANG",103.8715383,1.312519335,"Boon Keng","CENTRAL REGION"
80109,"KALLANG",103.8714302,1.313244737,"Boon Keng","CENTRAL REGION"
80111,"GEYLANG",103.875515,1.309871381,"Kampong Bugis","CENTRAL REGION"
80119,"GEYLANG",103.875998,1.309920655,"Aljunied","CENTRAL REGION"
80141,"KALLANG",103.8798937,1.307118355,"Tanjong Rhu","CENTRAL REGION"
80149,"GEYLANG",103.8798058,1.307496371,"Aljunied","CENTRAL REGION"
80151,"DOWNTOWN CORE",103.8579113,1.296405321,"City Hall","CENTRAL REGION"
80159,"DOWNTOWN CORE",103.8579517,1.295962317,"Marina Centre","CENTRAL REGION"
80161,"KALLANG",103.8624541,1.300327156,"Crawford","CENTRAL REGION"
80169,"KALLANG",103.8633601,1.300705476,"Crawford","CENTRAL REGION"
80171,"KALLANG",103.8771535,1.300840752,"Tanjong Rhu","CENTRAL REGION"
80179,"KALLANG",103.8771287,1.300594053,"Tanjong Rhu","CENTRAL REGION"
80181,"KALLANG",103.8796984,1.305084395,"Tanjong Rhu","CENTRAL REGION"
80189,"KALLANG",103.881077,1.305037412,"Tanjong Rhu","CENTRAL REGION"
80191,"KALLANG",103.8754059,1.301608872,"Tanjong Rhu","CENTRAL REGION"
80199,"KALLANG",103.8751353,1.301558385,"Tanjong Rhu","CENTRAL REGION"
80211,"KALLANG",103.8754811,1.307128036,"Kampong Bugis","CENTRAL REGION"
80219,"KALLANG",103.8752641,1.306743814,"Tanjong Rhu","CENTRAL REGION"
80229,"GEYLANG",103.8781055,1.317289721,"Aljunied","CENTRAL REGION"
80231,"GEYLANG",103.8801086,1.318565032,"Aljunied","CENTRAL REGION"
80239,"GEYLANG",103.880511,1.318463509,"Aljunied","CENTRAL REGION"
80249,"GEYLANG",103.8798599,1.316936431,"Aljunied","CENTRAL REGION"
80251,"GEYLANG",103.879925,1.310094874,"Aljunied","CENTRAL REGION"
80259,"GEYLANG",103.8798883,1.309895,"Aljunied","CENTRAL REGION"
80269,"GEYLANG",103.878361,1.31501453,"Aljunied","CENTRAL REGION"
80271,"KALLANG",103.8831203,1.305113985,"Tanjong Rhu","CENTRAL REGION"
80279,"KALLANG",103.88342,1.305149034,"Aljunied","CENTRAL REGION"
80289,"GEYLANG",103.8793281,1.316075,"Aljunied","CENTRAL REGION"
80291,"KALLANG",103.8722933,1.319559688,"Geylang Bahru","CENTRAL REGION"
80299,"KALLANG",103.8719722,1.319548352,"Geylang Bahru","CENTRAL REGION"
80301,"KALLANG",103.8734862,1.31643329,"Boon Keng","CENTRAL REGION"
80309,"KALLANG",103.8729891,1.317231347,"Boon Keng","CENTRAL REGION"
80311,"KALLANG",103.8726003,1.314433333,"Boon Keng","CENTRAL REGION"
80319,"KALLANG",103.8726223,1.31484297,"Boon Keng","CENTRAL REGION"
81011,"GEYLANG",103.8833517,1.315323187,"Aljunied","CENTRAL REGION"
81029,"GEYLANG",103.8849306,1.313616389,"Aljunied","CENTRAL REGION"
81031,"GEYLANG",103.8860485,1.31580283,"Aljunied","CENTRAL REGION"
81049,"GEYLANG",103.8873525,1.314075556,"Aljunied","CENTRAL REGION"
81051,"GEYLANG",103.8903344,1.316623431,"Aljunied","CENTRAL REGION"
81069,"GEYLANG",103.89069,1.314729,"Aljunied","CENTRAL REGION"
81081,"GEYLANG",103.8816816,1.316216659,"Aljunied","CENTRAL REGION"
81089,"GEYLANG",103.8820224,1.316281943,"Aljunied","CENTRAL REGION"
81091,"GEYLANG",103.8817311,1.319353333,"Aljunied","CENTRAL REGION"
81099,"GEYLANG",103.8819467,1.319822767,"Aljunied","CENTRAL REGION"
81101,"GEYLANG",103.8915222,1.321115224,"Geylang East","CENTRAL REGION"
81109,"GEYLANG",103.8911718,1.320913717,"Aljunied","CENTRAL REGION"
81111,"GEYLANG",103.8921169,1.318602386,"Geylang East","CENTRAL REGION"
81119,"GEYLANG",103.891695,1.318567246,"Aljunied","CENTRAL REGION"
81129,"GEYLANG",103.8921727,1.316311474,"Aljunied","CENTRAL REGION"
81131,"GEYLANG",103.8922161,1.314315054,"Geylang East","CENTRAL REGION"
81139,"GEYLANG",103.8919176,1.314353286,"Aljunied","CENTRAL REGION"
81141,"GEYLANG",103.8903575,1.312008056,"Geylang East","CENTRAL REGION"
81149,"GEYLANG",103.8896603,1.312125692,"Aljunied","CENTRAL REGION"
81151,"GEYLANG",103.8878458,1.311533056,"Aljunied","CENTRAL REGION"
81159,"GEYLANG",103.8874161,1.311678738,"Aljunied","CENTRAL REGION"
81161,"GEYLANG",103.8831815,1.310546388,"Aljunied","CENTRAL REGION"
81169,"GEYLANG",103.8831317,1.310783719,"Aljunied","CENTRAL REGION"
81171,"GEYLANG",103.8850075,1.307517037,"Aljunied","CENTRAL REGION"
81179,"GEYLANG",103.8849071,1.307260868,"Aljunied","CENTRAL REGION"
81181,"GEYLANG",103.8884721,1.308455448,"Aljunied","CENTRAL REGION"
81189,"GEYLANG",103.8885088,1.308213086,"Aljunied","CENTRAL REGION"
81191,"GEYLANG",103.8918,1.309131667,"Geylang East","CENTRAL REGION"
81199,"MARINE PARADE",103.8906311,1.308629373,"Mountbatten","CENTRAL REGION"
81201,"GEYLANG",103.8830068,1.318693022,"Aljunied","CENTRAL REGION"
81209,"GEYLANG",103.8842972,1.318436125,"Aljunied","CENTRAL REGION"
81211,"GEYLANG",103.8866675,1.319046664,"Aljunied","CENTRAL REGION"
81219,"GEYLANG",103.886687,1.318771413,"Aljunied","CENTRAL REGION"
81221,"GEYLANG",103.8901511,1.319763313,"Aljunied","CENTRAL REGION"
81229,"GEYLANG",103.890188,1.319461128,"Aljunied","CENTRAL REGION"
81231,"GEYLANG",103.8818961,1.313893056,"Aljunied","CENTRAL REGION"
82009,"GEYLANG",103.9018083,1.319337172,"Geylang East","CENTRAL REGION"
82011,"GEYLANG",103.8948,1.31736958,"Geylang East","CENTRAL REGION"
82029,"GEYLANG",103.8955953,1.315698338,"Geylang East","CENTRAL REGION"
82032,"GEYLANG",103.8971987,1.317764164,"Geylang East","CENTRAL REGION"
82033,"GEYLANG",103.8982372,1.317984493,"Geylang East","CENTRAL REGION"
82049,"GEYLANG",103.8989162,1.316341705,"Geylang East","CENTRAL REGION"
82051,"MARINE PARADE",103.8974011,1.300799999,"Mountbatten","CENTRAL REGION"
82059,"MARINE PARADE",103.8974511,1.301241978,"Marine Parade","CENTRAL REGION"
82061,"GEYLANG",103.902269,1.318761626,"Geylang East","CENTRAL REGION"
82069,"GEYLANG",103.9029515,1.317095375,"Geylang East","CENTRAL REGION"
82071,"MARINE PARADE",103.8954113,1.307253344,"Mountbatten","CENTRAL REGION"
82079,"MARINE PARADE",103.8951961,1.308011146,"Katong","CENTRAL REGION"
82081,"GEYLANG",103.8941279,1.310372849,"Geylang East","CENTRAL REGION"
82089,"GEYLANG",103.894304,1.31086356,"Geylang East","CENTRAL REGION"
82091,"GEYLANG",103.8941105,1.312646671,"Geylang East","CENTRAL REGION"
82099,"GEYLANG",103.8942718,1.312994615,"Geylang East","CENTRAL REGION"
82109,"GEYLANG",103.8933177,1.315189224,"Geylang East","CENTRAL REGION"
82111,"GEYLANG",103.8937998,1.316119309,"Geylang East","CENTRAL REGION"
82119,"GEYLANG",103.8940879,1.316192107,"Geylang East","CENTRAL REGION"
82121,"GEYLANG",103.8965764,1.309651506,"Geylang East","CENTRAL REGION"
82129,"MARINE PARADE",103.8966101,1.3094346,"Katong","CENTRAL REGION"
82131,"GEYLANG",103.9003489,1.309559796,"Geylang East","CENTRAL REGION"
82139,"MARINE PARADE",103.8993689,1.309389722,"Katong","CENTRAL REGION"
82141,"GEYLANG",103.9024837,1.310842107,"Geylang East","CENTRAL REGION"
82149,"GEYLANG",103.9013636,1.311013725,"Geylang East","CENTRAL REGION"
82151,"GEYLANG",103.9009112,1.313106162,"Geylang East","CENTRAL REGION"
82159,"GEYLANG",103.9004957,1.313270266,"Geylang East","CENTRAL REGION"
82171,"GEYLANG",103.9030699,1.313826149,"Geylang East","CENTRAL REGION"
82179,"GEYLANG",103.9045321,1.313832138,"Geylang East","CENTRAL REGION"
82181,"GEYLANG",103.9058917,1.314228069,"Geylang East","CENTRAL REGION"
82221,"GEYLANG",103.8990071,1.317605117,"Geylang East","CENTRAL REGION"
82229,"GEYLANG",103.9005296,1.317531618,"Geylang East","CENTRAL REGION"
82231,"GEYLANG",103.8936761,1.314201013,"Geylang East","CENTRAL REGION"
83011,"BEDOK",103.907254,1.319714911,"Kembangan","EAST REGION"
83029,"BEDOK",103.9063525,1.317744298,"Frankel","EAST REGION"
83031,"BEDOK",103.9100003,1.320270269,"Kembangan","EAST REGION"
